TACC:  Starting up job 10024557 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 0.00188765 0.00188242 5.229e-06
1 Cora_feat_L2.txt 0.00120122 0.00119628 4.941e-06
2 Cora_feat_L2.txt 0.00204452 0.00203904 5.479e-06
3 Cora_feat_L2.txt 0.00113685 0.00113171 5.142e-06
4 Cora_feat_L2.txt 0.00212659 0.00212146 5.127e-06
5 Cora_feat_L2.txt 0.00132344 0.00131855 4.885e-06
6 Cora_feat_L2.txt 0.00191198 0.00190689 5.084e-06
7 Cora_feat_L2.txt 0.00128452 0.00127938 5.134e-06
8 Cora_feat_L2.txt 0.00194208 0.00193689 5.192e-06
9 Cora_feat_L2.txt 0.00113151 0.00112627 5.237e-06
10 Cora_feat_L2.txt 0.00206268 0.00205207 1.0608e-05
11 Cora_feat_L2.txt 0.00125901 0.001254 5.007e-06
12 Cora_feat_L2.txt 0.00215571 0.00215059 5.117e-06
13 Cora_feat_L2.txt 0.00118157 0.00117637 5.198e-06
14 Cora_feat_L2.txt 0.00202983 0.0020241 5.725e-06
15 Cora_feat_L2.txt 0.00125042 0.00124532 5.105e-06
16 Cora_feat_L2.txt 0.00188177 0.0018765 5.275e-06
17 Cora_feat_L2.txt 0.00124687 0.00124185 5.016e-06
18 Cora_feat_L2.txt 0.00185795 0.00185261 5.341e-06
19 Cora_feat_L2.txt 0.00126174 0.0012567 5.045e-06
20 Cora_feat_L2.txt 0.00202265 0.00201707 5.589e-06
21 Cora_feat_L2.txt 0.00122416 0.0012185 5.659e-06
22 Cora_feat_L2.txt 0.00181421 0.00180912 5.089e-06
23 Cora_feat_L2.txt 0.0011867 0.00118153 5.17e-06
24 Cora_feat_L2.txt 0.00192231 0.00191692 5.386e-06
25 Cora_feat_L2.txt 0.00166816 0.00166298 5.18e-06
26 Cora_feat_L2.txt 0.00226402 0.00225865 5.372e-06
27 Cora_feat_L2.txt 0.00161464 0.00160961 5.032e-06
28 Cora_feat_L2.txt 0.00193756 0.00193153 6.034e-06
29 Cora_feat_L2.txt 0.0017209 0.0017158 5.095e-06
30 Cora_feat_L2.txt 0.00195609 0.00195092 5.173e-06
31 Cora_feat_L2.txt 0.00160071 0.00159496 5.75e-06
32 Cora_feat_L2.txt 0.00186891 0.00186367 5.242e-06
33 Cora_feat_L2.txt 0.00131616 0.00131115 5.013e-06
34 Cora_feat_L2.txt 0.00202416 0.00201877 5.387e-06
35 Cora_feat_L2.txt 0.00115938 0.00115436 5.013e-06
36 Cora_feat_L2.txt 0.00210709 0.00210174 5.342e-06
37 Cora_feat_L2.txt 0.00124018 0.00123457 5.614e-06
38 Cora_feat_L2.txt 0.00196688 0.00196103 5.852e-06
39 Cora_feat_L2.txt 0.00115779 0.00115269 5.1e-06
40 Cora_feat_L2.txt 0.00192687 0.00192157 5.305e-06
41 Cora_feat_L2.txt 0.00113283 0.00112774 5.092e-06
42 Cora_feat_L2.txt 0.00209176 0.00208654 5.218e-06
43 Cora_feat_L2.txt 0.00115901 0.0011541 4.91e-06
44 Cora_feat_L2.txt 0.00217501 0.00217007 4.939e-06
45 Cora_feat_L2.txt 0.00131353 0.00130852 5.01e-06
46 Cora_feat_L2.txt 0.00213355 0.00212835 5.202e-06
47 Cora_feat_L2.txt 0.00115218 0.00114713 5.055e-06
48 Cora_feat_L2.txt 0.00177656 0.00177074 5.821e-06
49 Cora_feat_L2.txt 0.0012164 0.00121143 4.962e-06
50 Cora_feat_L2.txt 0.00177467 0.00176964 5.023e-06
51 Cora_feat_L2.txt 0.00120659 0.00120162 4.978e-06
52 Cora_feat_L2.txt 0.00208906 0.00208386 5.202e-06
53 Cora_feat_L2.txt 0.00130391 0.00129896 4.955e-06
54 Cora_feat_L2.txt 0.001795 0.00178986 5.137e-06
55 Cora_feat_L2.txt 0.0011619 0.00115685 5.057e-06
56 Cora_feat_L2.txt 0.00196775 0.0019619 5.848e-06
57 Cora_feat_L2.txt 0.00156823 0.00156317 5.058e-06
58 Cora_feat_L2.txt 0.00236815 0.00236213 6.016e-06
59 Cora_feat_L2.txt 0.00163184 0.00162693 4.909e-06
60 Cora_feat_L2.txt 0.00183856 0.00183317 5.381e-06
61 Cora_feat_L2.txt 0.00169087 0.00168578 5.097e-06
62 Cora_feat_L2.txt 0.00188471 0.00187953 5.189e-06
63 Cora_feat_L2.txt 0.00166231 0.00165739 4.928e-06
64 Cora_feat_L2.txt 0.00195815 0.00195238 5.77e-06
65 Cora_feat_L2.txt 0.00115558 0.00115046 5.125e-06
66 Cora_feat_L2.txt 0.00200886 0.00200315 5.704e-06
67 Cora_feat_L2.txt 0.0011726 0.00116753 5.076e-06
68 Cora_feat_L2.txt 0.00204413 0.00203831 5.817e-06
69 Cora_feat_L2.txt 0.00127971 0.00127464 5.076e-06
70 Cora_feat_L2.txt 0.00200945 0.00200384 5.612e-06
71 Cora_feat_L2.txt 0.00120874 0.00119302 1.5712e-05
72 Cora_feat_L2.txt 0.00190395 0.00189826 5.695e-06
73 Cora_feat_L2.txt 0.00108017 0.00107506 5.111e-06
74 Cora_feat_L2.txt 0.00195178 0.00194605 5.736e-06
75 Cora_feat_L2.txt 0.00108972 0.00108453 5.188e-06
76 Cora_feat_L2.txt 0.00201185 0.00200617 5.678e-06
77 Cora_feat_L2.txt 0.00126152 0.00125582 5.705e-06
78 Cora_feat_L2.txt 0.00189973 0.00189393 5.8e-06
79 Cora_feat_L2.txt 0.00113756 0.00113236 5.197e-06
80 Cora_feat_L2.txt 0.00185159 0.00184591 5.686e-06
81 Cora_feat_L2.txt 0.00124793 0.0012428 5.135e-06
82 Cora_feat_L2.txt 0.0018562 0.00185045 5.75e-06
83 Cora_feat_L2.txt 0.00110657 0.00110131 5.262e-06
84 Cora_feat_L2.txt 0.00182607 0.00182033 5.741e-06
85 Cora_feat_L2.txt 0.00109626 0.00109126 4.997e-06
86 Cora_feat_L2.txt 0.00193827 0.0019327 5.565e-06
87 Cora_feat_L2.txt 0.00107713 0.00107203 5.101e-06
88 Cora_feat_L2.txt 0.00190245 0.0018966 5.848e-06
89 Cora_feat_L2.txt 0.00154817 0.00154294 5.236e-06
90 Cora_feat_L2.txt 0.00222295 0.00221713 5.814e-06
91 Cora_feat_L2.txt 0.00155542 0.00155027 5.148e-06
92 Cora_feat_L2.txt 0.00201839 0.0020126 5.797e-06
93 Cora_feat_L2.txt 0.00164825 0.00164309 5.159e-06
94 Cora_feat_L2.txt 0.0019959 0.00199011 5.785e-06
95 Cora_feat_L2.txt 0.00173052 0.00171092 1.9592e-05
0 Cora_A.txt 0.000417094 0.000414868 2.226e-06
1 Cora_A.txt 0.000419245 0.000417511 1.734e-06
2 Cora_A.txt 0.000421489 0.000419937 1.552e-06
3 Cora_A.txt 0.000414485 0.000413538 9.47e-07
4 Cora_A.txt 0.000422993 0.00042088 2.113e-06
5 Cora_A.txt 0.000410084 0.000408403 1.681e-06
6 Cora_A.txt 0.000416341 0.000415167 1.174e-06
7 Cora_A.txt 0.000395009 0.000393894 1.115e-06
8 Cora_A.txt 0.000419366 0.000417607 1.759e-06
9 Cora_A.txt 0.0004324 0.000430711 1.689e-06
10 Cora_A.txt 0.000418148 0.000414804 3.344e-06
11 Cora_A.txt 0.000427923 0.000425693 2.23e-06
12 Cora_A.txt 0.000410177 0.000408152 2.025e-06
13 Cora_A.txt 0.000429695 0.000427609 2.086e-06
14 Cora_A.txt 0.000413162 0.000411107 2.055e-06
15 Cora_A.txt 0.000409767 0.000408069 1.698e-06
16 Cora_A.txt 0.000415972 0.00041434 1.632e-06
17 Cora_A.txt 0.000405559 0.000403981 1.578e-06
18 Cora_A.txt 0.000364481 0.000362549 1.932e-06
19 Cora_A.txt 0.000380382 0.000378252 2.13e-06
20 Cora_A.txt 0.000381052 0.000378972 2.08e-06
21 Cora_A.txt 0.000396741 0.000394737 2.004e-06
22 Cora_A.txt 0.000358369 0.000356586 1.783e-06
23 Cora_A.txt 0.000366692 0.000364663 2.029e-06
24 Cora_A.txt 0.000402928 0.000401054 1.874e-06
25 Cora_A.txt 0.000413698 0.000411257 2.441e-06
26 Cora_A.txt 0.000364468 0.000362438 2.03e-06
27 Cora_A.txt 0.000388932 0.000386333 2.599e-06
28 Cora_A.txt 0.000402937 0.000400473 2.464e-06
29 Cora_A.txt 0.000403619 0.00040149 2.129e-06
30 Cora_A.txt 0.000367018 0.000365036 1.982e-06
31 Cora_A.txt 0.000377167 0.000375282 1.885e-06
32 Cora_A.txt 0.00044042 0.000438252 2.168e-06
33 Cora_A.txt 0.00043577 0.000433918 1.852e-06
34 Cora_A.txt 0.000437528 0.000435631 1.897e-06
35 Cora_A.txt 0.000433378 0.000431419 1.959e-06
36 Cora_A.txt 0.000441421 0.000439371 2.05e-06
37 Cora_A.txt 0.000430622 0.000428125 2.497e-06
38 Cora_A.txt 0.000448523 0.000446096 2.427e-06
39 Cora_A.txt 0.000416727 0.000414751 1.976e-06
40 Cora_A.txt 0.000431836 0.000429174 2.662e-06
41 Cora_A.txt 0.000451142 0.000448629 2.513e-06
42 Cora_A.txt 0.000426869 0.000424831 2.038e-06
43 Cora_A.txt 0.000438728 0.000436431 2.297e-06
44 Cora_A.txt 0.000431955 0.000429133 2.822e-06
45 Cora_A.txt 0.000442701 0.000440574 2.127e-06
46 Cora_A.txt 0.000432519 0.000429916 2.603e-06
47 Cora_A.txt 0.000432787 0.000430079 2.708e-06
48 Cora_A.txt 0.000414402 0.000412528 1.874e-06
49 Cora_A.txt 0.000408847 0.000406063 2.784e-06
50 Cora_A.txt 0.000355907 0.000350618 5.289e-06
51 Cora_A.txt 0.000378313 0.000375665 2.648e-06
52 Cora_A.txt 0.000380646 0.000378313 2.333e-06
53 Cora_A.txt 0.000391827 0.000390095 1.732e-06
54 Cora_A.txt 0.000357463 0.000355884 1.579e-06
55 Cora_A.txt 0.000364249 0.000362464 1.785e-06
56 Cora_A.txt 0.000396705 0.000394495 2.21e-06
57 Cora_A.txt 0.000414587 0.000411814 2.773e-06
58 Cora_A.txt 0.000344551 0.000341577 2.974e-06
59 Cora_A.txt 0.000383117 0.000380589 2.528e-06
60 Cora_A.txt 0.000398552 0.000396042 2.51e-06
61 Cora_A.txt 0.000402453 0.000400455 1.998e-06
62 Cora_A.txt 0.000353227 0.000350028 3.199e-06
63 Cora_A.txt 0.000374171 0.000371618 2.553e-06
64 Cora_A.txt 0.000418252 0.000415568 2.684e-06
65 Cora_A.txt 0.000423367 0.000420656 2.711e-06
66 Cora_A.txt 0.000424542 0.000422357 2.185e-06
67 Cora_A.txt 0.000418187 0.000415595 2.592e-06
68 Cora_A.txt 0.00042784 0.000424076 3.764e-06
69 Cora_A.txt 0.000416952 0.00041396 2.992e-06
70 Cora_A.txt 0.000431493 0.000428299 3.194e-06
71 Cora_A.txt 0.000406333 0.000402305 4.028e-06
72 Cora_A.txt 0.000424386 0.000421435 2.951e-06
73 Cora_A.txt 0.000435884 0.000432565 3.319e-06
74 Cora_A.txt 0.000419033 0.000416283 2.75e-06
75 Cora_A.txt 0.000433997 0.000429019 4.978e-06
76 Cora_A.txt 0.000419597 0.000416477 3.12e-06
77 Cora_A.txt 0.000434206 0.000432272 1.934e-06
78 Cora_A.txt 0.000417418 0.000414976 2.442e-06
79 Cora_A.txt 0.000425598 0.000421557 4.041e-06
80 Cora_A.txt 0.000424397 0.00042159 2.807e-06
81 Cora_A.txt 0.000428463 0.00042588 2.583e-06
82 Cora_A.txt 0.00037577 0.000373514 2.256e-06
83 Cora_A.txt 0.000395628 0.000392708 2.92e-06
84 Cora_A.txt 0.000399491 0.000397962 1.529e-06
85 Cora_A.txt 0.000409025 0.000406593 2.432e-06
86 Cora_A.txt 0.000360716 0.000358726 1.99e-06
87 Cora_A.txt 0.000386309 0.000383486 2.823e-06
88 Cora_A.txt 0.000390392 0.000388849 1.543e-06
89 Cora_A.txt 0.000412142 0.00040994 2.202e-06
90 Cora_A.txt 0.000364938 0.000361769 3.169e-06
91 Cora_A.txt 0.000394259 0.000391542 2.717e-06
92 Cora_A.txt 0.000402012 0.000398 4.012e-06
93 Cora_A.txt 0.000424961 0.000421239 3.722e-06
94 Cora_A.txt 0.000358444 0.000355316 3.128e-06
95 Cora_A.txt 0.000398856 0.000395585 3.271e-06
TACC:  Shutdown complete. Exiting. 
