TACC:  Starting up job 10065982 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L2.txt 0.000310121 0.000302753 7.368e-06
1 Citeseer_feat_L2.txt 0.000203362 0.000196373 6.989e-06
2 Citeseer_feat_L2.txt 0.000314401 0.000307272 7.129e-06
3 Citeseer_feat_L2.txt 0.000206413 0.000198997 7.416e-06
4 Citeseer_feat_L2.txt 0.000307004 0.000299864 7.14e-06
5 Citeseer_feat_L2.txt 0.000203578 0.000196392 7.186e-06
6 Citeseer_feat_L2.txt 0.000748355 0.000741081 7.274e-06
7 Citeseer_feat_L2.txt 0.000212799 0.000205483 7.316e-06
8 Citeseer_feat_L2.txt 0.000321732 0.000314606 7.126e-06
9 Citeseer_feat_L2.txt 0.000219381 0.000212394 6.987e-06
10 Citeseer_feat_L2.txt 0.000325261 0.000318135 7.126e-06
11 Citeseer_feat_L2.txt 0.000225853 0.00021898 6.873e-06
12 Citeseer_feat_L2.txt 0.000287288 0.000279877 7.411e-06
13 Citeseer_feat_L2.txt 0.000196081 0.000189037 7.044e-06
14 Citeseer_feat_L2.txt 0.000818625 0.000811317 7.308e-06
15 Citeseer_feat_L2.txt 0.000201531 0.000194343 7.188e-06
16 Citeseer_feat_L2.txt 0.000305568 0.000298453 7.115e-06
17 Citeseer_feat_L2.txt 0.000188926 0.000182013 6.913e-06
18 Citeseer_feat_L2.txt 0.000320302 0.000313001 7.301e-06
19 Citeseer_feat_L2.txt 0.00020451 0.000197108 7.402e-06
20 Citeseer_feat_L2.txt 0.00031638 0.000308925 7.455e-06
21 Citeseer_feat_L2.txt 0.000210269 0.000203219 7.05e-06
22 Citeseer_feat_L2.txt 0.000748627 0.000741396 7.231e-06
23 Citeseer_feat_L2.txt 0.000206466 0.000199416 7.05e-06
24 Citeseer_feat_L2.txt 0.000306341 0.00029896 7.381e-06
25 Citeseer_feat_L2.txt 0.000203327 0.000195964 7.363e-06
26 Citeseer_feat_L2.txt 0.000311792 0.000304437 7.355e-06
27 Citeseer_feat_L2.txt 0.000207369 0.000200313 7.056e-06
28 Citeseer_feat_L2.txt 0.000298881 0.000291949 6.932e-06
29 Citeseer_feat_L2.txt 0.00020964 0.000202732 6.908e-06
30 Citeseer_feat_L2.txt 0.000832982 0.00082584 7.142e-06
31 Citeseer_feat_L2.txt 0.00022156 0.00021442 7.14e-06
32 Citeseer_feat_L2.txt 0.000315977 0.000308565 7.412e-06
33 Citeseer_feat_L2.txt 0.000204077 0.000197055 7.022e-06
34 Citeseer_feat_L2.txt 0.000309407 0.000302195 7.212e-06
35 Citeseer_feat_L2.txt 0.00019741 0.000190537 6.873e-06
36 Citeseer_feat_L2.txt 0.000306964 0.00029961 7.354e-06
37 Citeseer_feat_L2.txt 0.000201225 0.000194103 7.122e-06
38 Citeseer_feat_L2.txt 0.000737508 0.000730151 7.357e-06
39 Citeseer_feat_L2.txt 0.000188868 0.000181697 7.171e-06
40 Citeseer_feat_L2.txt 0.000309056 0.000302087 6.969e-06
41 Citeseer_feat_L2.txt 0.000190116 0.000182992 7.124e-06
42 Citeseer_feat_L2.txt 0.000317997 0.000310545 7.452e-06
43 Citeseer_feat_L2.txt 0.000208044 0.000200677 7.367e-06
44 Citeseer_feat_L2.txt 0.0003112 0.000303884 7.316e-06
45 Citeseer_feat_L2.txt 0.000213992 0.000206855 7.137e-06
46 Citeseer_feat_L2.txt 0.000835006 0.000827912 7.094e-06
47 Citeseer_feat_L2.txt 0.000212379 0.000203778 8.601e-06
0 Citeseer_A.txt 0.000166724 0.000164441 2.283e-06
1 Citeseer_A.txt 0.00018138 0.000179419 1.961e-06
2 Citeseer_A.txt 0.000230717 0.000228887 1.83e-06
3 Citeseer_A.txt 0.000202601 0.000200979 1.622e-06
4 Citeseer_A.txt 0.000190438 0.000188945 1.493e-06
5 Citeseer_A.txt 0.000225045 0.000223486 1.559e-06
6 Citeseer_A.txt 0.000207506 0.000205841 1.665e-06
7 Citeseer_A.txt 0.000220515 0.000218706 1.809e-06
8 Citeseer_A.txt 0.000198788 0.000197126 1.662e-06
9 Citeseer_A.txt 0.000216105 0.000214188 1.917e-06
10 Citeseer_A.txt 0.000278906 0.000277064 1.842e-06
11 Citeseer_A.txt 0.000276766 0.00027522 1.546e-06
12 Citeseer_A.txt 0.000276341 0.000273997 2.344e-06
13 Citeseer_A.txt 0.000263158 0.0002615 1.658e-06
14 Citeseer_A.txt 0.000229527 0.000227861 1.666e-06
15 Citeseer_A.txt 0.000218125 0.000216384 1.741e-06
16 Citeseer_A.txt 0.000163917 0.000162295 1.622e-06
17 Citeseer_A.txt 0.00017933 0.000177211 2.119e-06
18 Citeseer_A.txt 0.000230605 0.000228631 1.974e-06
19 Citeseer_A.txt 0.000201923 0.000198884 3.039e-06
20 Citeseer_A.txt 0.000188947 0.000186562 2.385e-06
21 Citeseer_A.txt 0.00022355 0.000220594 2.956e-06
22 Citeseer_A.txt 0.000205239 0.000202697 2.542e-06
23 Citeseer_A.txt 0.000219836 0.000217198 2.638e-06
24 Citeseer_A.txt 0.000197171 0.000194315 2.856e-06
25 Citeseer_A.txt 0.000217483 0.000209887 7.596e-06
26 Citeseer_A.txt 0.000276479 0.000273746 2.733e-06
27 Citeseer_A.txt 0.000274777 0.000271244 3.533e-06
28 Citeseer_A.txt 0.00027276 0.000270106 2.654e-06
29 Citeseer_A.txt 0.000261037 0.000258672 2.365e-06
30 Citeseer_A.txt 0.000233088 0.000229287 3.801e-06
31 Citeseer_A.txt 0.000220245 0.000216521 3.724e-06
32 Citeseer_A.txt 0.000139449 0.00012034 1.9109e-05
33 Citeseer_A.txt 0.000158115 0.000153648 4.467e-06
34 Citeseer_A.txt 0.000206128 0.000201409 4.719e-06
35 Citeseer_A.txt 0.000180731 0.000178097 2.634e-06
36 Citeseer_A.txt 0.000156909 0.00015252 4.389e-06
37 Citeseer_A.txt 0.000177735 0.000173075 4.66e-06
38 Citeseer_A.txt 0.000185982 0.000182422 3.56e-06
39 Citeseer_A.txt 0.000201085 0.000196698 4.387e-06
40 Citeseer_A.txt 0.000125456 0.000121083 4.373e-06
41 Citeseer_A.txt 0.000179929 0.000176926 3.003e-06
42 Citeseer_A.txt 0.000204188 0.000200922 3.266e-06
43 Citeseer_A.txt 0.000210245 0.000207356 2.889e-06
44 Citeseer_A.txt 0.000212519 0.000208755 3.764e-06
45 Citeseer_A.txt 0.000203987 0.000200868 3.119e-06
46 Citeseer_A.txt 0.000209989 0.000207022 2.967e-06
47 Citeseer_A.txt 0.000198967 0.00019479 4.177e-06
TACC:  Shutdown complete. Exiting. 
