TACC:  Starting up job 10066081 
TACC:  Starting parallel tasks... 
0 Cora_feat_L1.txt 0.000421717 0.000381414 4.0303e-05
1 Cora_feat_L1.txt 0.000439108 0.000400613 3.8495e-05
2 Cora_feat_L1.txt 0.000458056 0.000418102 3.9954e-05
3 Cora_feat_L1.txt 0.000427382 0.00038269 4.4692e-05
4 Cora_feat_L1.txt 0.000401244 0.000359369 4.1875e-05
5 Cora_feat_L1.txt 0.000384199 0.000343419 4.078e-05
6 Cora_feat_L1.txt 0.000451159 0.000404301 4.6858e-05
7 Cora_feat_L1.txt 0.000409865 0.000368601 4.1264e-05
8 Cora_feat_L1.txt 0.000409955 0.000369104 4.0851e-05
9 Cora_feat_L1.txt 0.000430035 0.00037884 5.1195e-05
10 Cora_feat_L1.txt 0.000453207 0.000401876 5.1331e-05
11 Cora_feat_L1.txt 0.000425343 0.00037824 4.7103e-05
12 Cora_feat_L1.txt 0.000416792 0.000374002 4.279e-05
13 Cora_feat_L1.txt 0.00039481 0.000355038 3.9772e-05
14 Cora_feat_L1.txt 0.000452676 0.000406319 4.6357e-05
15 Cora_feat_L1.txt 0.000396377 0.000352517 4.386e-05
16 Cora_feat_L1.txt 0.000362851 0.000317782 4.5069e-05
17 Cora_feat_L1.txt 0.000367604 0.000323465 4.4139e-05
18 Cora_feat_L1.txt 0.000405494 0.000360889 4.4605e-05
19 Cora_feat_L1.txt 0.000414031 0.000369312 4.4719e-05
20 Cora_feat_L1.txt 0.000396166 0.0003514 4.4766e-05
21 Cora_feat_L1.txt 0.000339294 0.000294539 4.4755e-05
22 Cora_feat_L1.txt 0.000374968 0.000336787 3.8181e-05
23 Cora_feat_L1.txt 0.000325663 0.000277996 4.7667e-05
0 Cora_A.txt 0.000350321 0.00034334 6.981e-06
1 Cora_A.txt 0.000393329 0.000388672 4.657e-06
2 Cora_A.txt 0.000323664 0.000316553 7.111e-06
3 Cora_A.txt 0.00040671 0.000398778 7.932e-06
4 Cora_A.txt 0.000379237 0.000372367 6.87e-06
5 Cora_A.txt 0.00042246 0.000415013 7.447e-06
6 Cora_A.txt 0.000364248 0.000354239 1.0009e-05
7 Cora_A.txt 0.000376326 0.000367318 9.008e-06
8 Cora_A.txt 0.000349746 0.000341444 8.302e-06
9 Cora_A.txt 0.000397925 0.000388071 9.854e-06
10 Cora_A.txt 0.00032371 0.000314184 9.526e-06
11 Cora_A.txt 0.000405446 0.000394409 1.1037e-05
12 Cora_A.txt 0.000387823 0.00037199 1.5833e-05
13 Cora_A.txt 0.000420667 0.000413369 7.298e-06
14 Cora_A.txt 0.0003634 0.000352698 1.0702e-05
15 Cora_A.txt 0.000378722 0.000367037 1.1685e-05
16 Cora_A.txt 0.000305847 0.000295626 1.0221e-05
17 Cora_A.txt 0.000329625 0.000314112 1.5513e-05
18 Cora_A.txt 0.000269471 0.000252037 1.7434e-05
19 Cora_A.txt 0.000333596 0.000320667 1.2929e-05
20 Cora_A.txt 0.000350649 0.000338687 1.1962e-05
21 Cora_A.txt 0.000344984 0.000333632 1.1352e-05
22 Cora_A.txt 0.000333026 0.000321705 1.1321e-05
23 Cora_A.txt 0.000354281 0.000337228 1.7053e-05
TACC:  Shutdown complete. Exiting. 
