TACC:  Starting up job 10065982 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L1.txt 0.000824628 0.000770502 5.4126e-05
1 Citeseer_feat_L1.txt 0.000758806 0.00070484 5.3966e-05
2 Citeseer_feat_L1.txt 0.000889304 0.000840507 4.8797e-05
3 Citeseer_feat_L1.txt 0.000642454 0.000598534 4.392e-05
4 Citeseer_feat_L1.txt 0.000891848 0.000847836 4.4012e-05
5 Citeseer_feat_L1.txt 0.000725256 0.000681244 4.4012e-05
6 Citeseer_feat_L1.txt 0.000894022 0.000842453 5.1569e-05
7 Citeseer_feat_L1.txt 0.000775416 0.000717488 5.7928e-05
8 Citeseer_feat_L1.txt 0.00081486 0.000767641 4.7219e-05
9 Citeseer_feat_L1.txt 0.000728651 0.000684646 4.4005e-05
10 Citeseer_feat_L1.txt 0.00113951 0.00109576 4.3748e-05
11 Citeseer_feat_L1.txt 0.000621705 0.000573216 4.8489e-05
12 Citeseer_feat_L1.txt 0.000878126 0.000827131 5.0995e-05
13 Citeseer_feat_L1.txt 0.000650919 0.000599106 5.1813e-05
14 Citeseer_feat_L1.txt 0.0007629 0.000716355 4.6545e-05
15 Citeseer_feat_L1.txt 0.000692123 0.000647377 4.4746e-05
16 Citeseer_feat_L1.txt 0.00083083 0.000789233 4.1597e-05
17 Citeseer_feat_L1.txt 0.000720334 0.00067203 4.8304e-05
18 Citeseer_feat_L1.txt 0.000851896 0.000792389 5.9507e-05
19 Citeseer_feat_L1.txt 0.000638835 0.000583945 5.489e-05
20 Citeseer_feat_L1.txt 0.000876414 0.000826053 5.0361e-05
21 Citeseer_feat_L1.txt 0.000785984 0.000739356 4.6628e-05
22 Citeseer_feat_L1.txt 0.000903239 0.0008575 4.5739e-05
23 Citeseer_feat_L1.txt 0.000707984 0.000664791 4.3193e-05
24 Citeseer_feat_L1.txt 0.000816563 0.000769264 4.7299e-05
25 Citeseer_feat_L1.txt 0.000691325 0.000642841 4.8484e-05
26 Citeseer_feat_L1.txt 0.00120415 0.00115721 4.6948e-05
27 Citeseer_feat_L1.txt 0.000601554 0.000558232 4.3322e-05
28 Citeseer_feat_L1.txt 0.000877377 0.000833895 4.3482e-05
29 Citeseer_feat_L1.txt 0.000650515 0.000606005 4.451e-05
30 Citeseer_feat_L1.txt 0.000744606 0.000695678 4.8928e-05
31 Citeseer_feat_L1.txt 0.000667692 0.000618342 4.935e-05
32 Citeseer_feat_L1.txt 0.000798957 0.000752196 4.6761e-05
33 Citeseer_feat_L1.txt 0.000664295 0.000618725 4.557e-05
34 Citeseer_feat_L1.txt 0.000829148 0.000784715 4.4433e-05
35 Citeseer_feat_L1.txt 0.000620766 0.000575615 4.5151e-05
36 Citeseer_feat_L1.txt 0.000842755 0.000789376 5.3379e-05
37 Citeseer_feat_L1.txt 0.000759802 0.000704657 5.5145e-05
38 Citeseer_feat_L1.txt 0.000883515 0.000835438 4.8077e-05
39 Citeseer_feat_L1.txt 0.000699475 0.00065483 4.4645e-05
40 Citeseer_feat_L1.txt 0.000788915 0.000745372 4.3543e-05
41 Citeseer_feat_L1.txt 0.00070859 0.000663715 4.4875e-05
42 Citeseer_feat_L1.txt 0.00115548 0.00109982 5.5652e-05
