TACC:  Starting up job 10066081 
TACC:  Starting parallel tasks... 
0 Pubmed_feat_L1.txt 0.000973009 0.000217685 0.000755324
1 Pubmed_feat_L1.txt 0.000965165 0.000232651 0.000732514
2 Pubmed_feat_L1.txt 0.00104755 0.000291528 0.000756024
3 Pubmed_feat_L1.txt 0.00105482 0.000203739 0.000851082
4 Pubmed_feat_L1.txt 0.0010964 0.000298066 0.000798333
5 Pubmed_feat_L1.txt 0.00101063 0.000237552 0.000773075
6 Pubmed_feat_L1.txt 0.00119776 0.00030066 0.000897101
7 Pubmed_feat_L1.txt 0.00110847 0.000238288 0.000870178
8 Pubmed_feat_L1.txt 0.00109715 0.000221694 0.00087546
9 Pubmed_feat_L1.txt 0.00105495 0.000249237 0.000805709
10 Pubmed_feat_L1.txt 0.00118468 0.000306679 0.000878001
11 Pubmed_feat_L1.txt 0.00103376 0.000198643 0.000835115
12 Pubmed_feat_L1.txt 0.00107664 0.00028913 0.000787506
13 Pubmed_feat_L1.txt 0.000957347 0.000224117 0.00073323
14 Pubmed_feat_L1.txt 0.00115736 0.000296608 0.000860755
15 Pubmed_feat_L1.txt 0.0011183 0.000249267 0.000869038
16 Pubmed_feat_L1.txt 0.000985707 0.000217186 0.000768521
17 Pubmed_feat_L1.txt 0.00106504 0.000200097 0.000864944
18 Pubmed_feat_L1.txt 0.00115094 0.000234668 0.000916272
19 Pubmed_feat_L1.txt 0.00109806 0.00017912 0.00091894
20 Pubmed_feat_L1.txt 0.000952901 0.000210546 0.000742355
21 Pubmed_feat_L1.txt 0.00104932 0.000184291 0.000865027
22 Pubmed_feat_L1.txt 0.00110149 0.000252832 0.000848654
23 Pubmed_feat_L1.txt 0.00106152 0.000194157 0.000867365
0 Pubmed_A.txt 0.000777346 0.000745126 3.222e-05
1 Pubmed_A.txt 0.000813849 0.000755456 5.8393e-05
2 Pubmed_A.txt 0.000807888 0.00075099 5.6898e-05
3 Pubmed_A.txt 0.000802243 0.000736245 6.5998e-05
4 Pubmed_A.txt 0.000816961 0.000757276 5.9685e-05
5 Pubmed_A.txt 0.000794206 0.000751484 4.2722e-05
6 Pubmed_A.txt 0.000794424 0.000727568 6.6856e-05
7 Pubmed_A.txt 0.000808556 0.000742999 6.5557e-05
8 Pubmed_A.txt 0.000804165 0.000736888 6.7277e-05
9 Pubmed_A.txt 0.000771354 0.000717964 5.339e-05
10 Pubmed_A.txt 0.000808788 0.000737528 7.126e-05
11 Pubmed_A.txt 0.000823873 0.000732939 9.0934e-05
12 Pubmed_A.txt 0.000805313 0.0007038 0.000101513
13 Pubmed_A.txt 0.000850917 0.000720138 0.000130779
14 Pubmed_A.txt 0.000820622 0.000716345 0.000104277
15 Pubmed_A.txt 0.00081725 0.00069043 0.00012682
16 Pubmed_A.txt 0.000813411 0.000693323 0.000120088
17 Pubmed_A.txt 0.000755347 0.000679865 7.5482e-05
18 Pubmed_A.txt 0.000751633 0.000678536 7.3097e-05
19 Pubmed_A.txt 0.000823623 0.000749959 7.3664e-05
20 Pubmed_A.txt 0.000915774 0.000764213 0.000151561
21 Pubmed_A.txt 0.000910081 0.000766343 0.000143738
22 Pubmed_A.txt 0.000872684 0.000777021 9.5663e-05
23 Pubmed_A.txt 0.000978874 0.00074758 0.000231294
TACC:  Shutdown complete. Exiting. 
