TACC:  Starting up job 10024559 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 0.00168305 0.00167983 3.225e-06
1 Cora_feat_L2.txt 0.00114637 0.00114359 2.78e-06
2 Cora_feat_L2.txt 0.00176049 0.0017578 2.692e-06
3 Cora_feat_L2.txt 0.00115453 0.00115167 2.864e-06
4 Cora_feat_L2.txt 0.00176403 0.00176124 2.786e-06
5 Cora_feat_L2.txt 0.00122473 0.00122209 2.643e-06
6 Cora_feat_L2.txt 0.00215211 0.00214909 3.023e-06
7 Cora_feat_L2.txt 0.00110256 0.00109973 2.828e-06
8 Cora_feat_L2.txt 0.00168385 0.001681 2.849e-06
9 Cora_feat_L2.txt 0.00114447 0.0011419 2.574e-06
10 Cora_feat_L2.txt 0.00207783 0.00207516 2.664e-06
11 Cora_feat_L2.txt 0.00116788 0.00116502 2.858e-06
12 Cora_feat_L2.txt 0.00220711 0.00220433 2.784e-06
13 Cora_feat_L2.txt 0.00112619 0.00112338 2.804e-06
14 Cora_feat_L2.txt 0.00211918 0.00211586 3.313e-06
15 Cora_feat_L2.txt 0.00108927 0.00108639 2.877e-06
16 Cora_feat_L2.txt 0.00219738 0.00219448 2.901e-06
17 Cora_feat_L2.txt 0.00123601 0.00123309 2.916e-06
18 Cora_feat_L2.txt 0.00207394 0.00207088 3.059e-06
19 Cora_feat_L2.txt 0.001096 0.00109322 2.784e-06
20 Cora_feat_L2.txt 0.00212352 0.00212054 2.981e-06
21 Cora_feat_L2.txt 0.00121068 0.00120786 2.827e-06
22 Cora_feat_L2.txt 0.002049 0.00204584 3.164e-06
23 Cora_feat_L2.txt 0.0011287 0.00112585 2.843e-06
24 Cora_feat_L2.txt 0.00184031 0.00183734 2.969e-06
25 Cora_feat_L2.txt 0.00123066 0.00122795 2.709e-06
26 Cora_feat_L2.txt 0.00204403 0.00204075 3.281e-06
27 Cora_feat_L2.txt 0.00117465 0.00117174 2.912e-06
28 Cora_feat_L2.txt 0.00215114 0.00214792 3.226e-06
29 Cora_feat_L2.txt 0.00117716 0.00117441 2.756e-06
30 Cora_feat_L2.txt 0.00202958 0.00202671 2.873e-06
31 Cora_feat_L2.txt 0.0011893 0.00118641 2.882e-06
32 Cora_feat_L2.txt 0.00183235 0.00182946 2.885e-06
33 Cora_feat_L2.txt 0.00118768 0.00118488 2.798e-06
34 Cora_feat_L2.txt 0.00167438 0.00167148 2.903e-06
35 Cora_feat_L2.txt 0.00107985 0.00107707 2.784e-06
36 Cora_feat_L2.txt 0.00189695 0.00189382 3.124e-06
37 Cora_feat_L2.txt 0.00116507 0.00116231 2.759e-06
38 Cora_feat_L2.txt 0.00229655 0.00229383 2.719e-06
39 Cora_feat_L2.txt 0.00106946 0.00106655 2.907e-06
40 Cora_feat_L2.txt 0.00168584 0.00168297 2.867e-06
41 Cora_feat_L2.txt 0.00122031 0.00121749 2.818e-06
42 Cora_feat_L2.txt 0.00223265 0.00222995 2.697e-06
43 Cora_feat_L2.txt 0.00116467 0.0011616 3.07e-06
44 Cora_feat_L2.txt 0.00228549 0.00228266 2.831e-06
45 Cora_feat_L2.txt 0.00113556 0.00113273 2.834e-06
46 Cora_feat_L2.txt 0.00229262 0.00228974 2.885e-06
47 Cora_feat_L2.txt 0.0011802 0.00117729 2.902e-06
48 Cora_feat_L2.txt 0.0018702 0.00186688 3.319e-06
49 Cora_feat_L2.txt 0.00120236 0.00119957 2.794e-06
50 Cora_feat_L2.txt 0.00171308 0.00171022 2.86e-06
51 Cora_feat_L2.txt 0.00116103 0.00115826 2.769e-06
52 Cora_feat_L2.txt 0.00172854 0.00172564 2.894e-06
53 Cora_feat_L2.txt 0.00122551 0.00122269 2.821e-06
54 Cora_feat_L2.txt 0.0016869 0.00168391 2.993e-06
55 Cora_feat_L2.txt 0.00116849 0.00116565 2.838e-06
56 Cora_feat_L2.txt 0.00173831 0.00173546 2.85e-06
57 Cora_feat_L2.txt 0.0011472 0.00114439 2.81e-06
58 Cora_feat_L2.txt 0.0018111 0.00180804 3.06e-06
59 Cora_feat_L2.txt 0.00121542 0.00121262 2.793e-06
60 Cora_feat_L2.txt 0.00177129 0.00176829 3e-06
61 Cora_feat_L2.txt 0.00118372 0.00118088 2.842e-06
62 Cora_feat_L2.txt 0.00164648 0.00164331 3.176e-06
63 Cora_feat_L2.txt 0.00115433 0.00115139 2.943e-06
64 Cora_feat_L2.txt 0.00168089 0.00167767 3.221e-06
65 Cora_feat_L2.txt 0.0011949 0.00119212 2.777e-06
66 Cora_feat_L2.txt 0.00174391 0.0017411 2.812e-06
67 Cora_feat_L2.txt 0.00112556 0.00112278 2.777e-06
68 Cora_feat_L2.txt 0.00180266 0.00179956 3.102e-06
69 Cora_feat_L2.txt 0.00119836 0.00119549 2.875e-06
70 Cora_feat_L2.txt 0.00220874 0.00220548 3.261e-06
71 Cora_feat_L2.txt 0.00111443 0.00111152 2.908e-06
72 Cora_feat_L2.txt 0.00161555 0.00161257 2.988e-06
73 Cora_feat_L2.txt 0.00118854 0.00118575 2.797e-06
74 Cora_feat_L2.txt 0.00214436 0.00214155 2.815e-06
75 Cora_feat_L2.txt 0.00111038 0.00110756 2.818e-06
76 Cora_feat_L2.txt 0.00214409 0.00214076 3.331e-06
77 Cora_feat_L2.txt 0.00111712 0.00111427 2.856e-06
78 Cora_feat_L2.txt 0.00213995 0.00213701 2.943e-06
79 Cora_feat_L2.txt 0.00107161 0.00106869 2.919e-06
80 Cora_feat_L2.txt 0.00212907 0.00212609 2.981e-06
81 Cora_feat_L2.txt 0.00125054 0.00124769 2.85e-06
82 Cora_feat_L2.txt 0.00209946 0.00209662 2.845e-06
83 Cora_feat_L2.txt 0.00112393 0.00112114 2.787e-06
84 Cora_feat_L2.txt 0.00223523 0.00223214 3.095e-06
85 Cora_feat_L2.txt 0.00116788 0.00116521 2.668e-06
86 Cora_feat_L2.txt 0.0020661 0.00206332 2.783e-06
87 Cora_feat_L2.txt 0.00119513 0.00119228 2.853e-06
88 Cora_feat_L2.txt 0.0018955 0.0018927 2.799e-06
89 Cora_feat_L2.txt 0.00115042 0.00114758 2.831e-06
90 Cora_feat_L2.txt 0.0020885 0.00208556 2.935e-06
91 Cora_feat_L2.txt 0.00111475 0.00111203 2.72e-06
92 Cora_feat_L2.txt 0.00214081 0.0021378 3.007e-06
93 Cora_feat_L2.txt 0.00119591 0.00119309 2.818e-06
94 Cora_feat_L2.txt 0.00204599 0.00204301 2.975e-06
95 Cora_feat_L2.txt 0.0011293 0.00112649 2.808e-06
96 Cora_feat_L2.txt 0.00173958 0.00173631 3.269e-06
97 Cora_feat_L2.txt 0.00112602 0.00112326 2.76e-06
