TACC:  Starting up job 10066078 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L2.txt 0.000163169 0.000137719 2.545e-05
1 Citeseer_feat_L2.txt 0.000167096 0.00014278 2.4316e-05
2 Citeseer_feat_L2.txt 0.000166921 0.000142601 2.432e-05
3 Citeseer_feat_L2.txt 0.00015057 0.00012487 2.57e-05
4 Citeseer_feat_L2.txt 0.000157808 0.00013361 2.4198e-05
5 Citeseer_feat_L2.txt 0.000165293 0.00014095 2.4343e-05
6 Citeseer_feat_L2.txt 0.000175315 0.000149413 2.5902e-05
7 Citeseer_feat_L2.txt 0.000157916 0.0001335 2.4416e-05
8 Citeseer_feat_L2.txt 0.000159255 0.000134571 2.4684e-05
9 Citeseer_feat_L2.txt 0.000170007 0.000143898 2.6109e-05
10 Citeseer_feat_L2.txt 0.000166337 0.000141709 2.4628e-05
11 Citeseer_feat_L2.txt 0.000158173 0.00013308 2.5093e-05
0 Citeseer_A.txt 0.000194661 0.000188479 6.182e-06
1 Citeseer_A.txt 0.000229523 0.000224474 5.049e-06
2 Citeseer_A.txt 0.000213898 0.000208035 5.863e-06
3 Citeseer_A.txt 0.000215175 0.000209048 6.127e-06
4 Citeseer_A.txt 0.000181884 0.000174747 7.137e-06
5 Citeseer_A.txt 0.000230553 0.000221634 8.919e-06
6 Citeseer_A.txt 0.000217954 0.000207414 1.054e-05
7 Citeseer_A.txt 0.000220442 0.000209576 1.0866e-05
8 Citeseer_A.txt 0.00016894 0.000156058 1.2882e-05
9 Citeseer_A.txt 0.00017606 0.000160345 1.5715e-05
10 Citeseer_A.txt 0.000196079 0.000183933 1.2146e-05
11 Citeseer_A.txt 0.000176453 0.000165193 1.126e-05
TACC:  Shutdown complete. Exiting. 
