TACC:  Starting up job 10065966 
TACC:  Starting parallel tasks... 
0 Cora_feat_L1.txt 0.00110331 0.00106444 3.887e-05
1 Cora_feat_L1.txt 0.000452932 0.000412227 4.0705e-05
2 Cora_feat_L1.txt 0.00134132 0.00129604 4.5274e-05
3 Cora_feat_L1.txt 0.000455925 0.000412435 4.349e-05
4 Cora_feat_L1.txt 0.00114864 0.00110554 4.3106e-05
5 Cora_feat_L1.txt 0.000456183 0.000413251 4.2932e-05
6 Cora_feat_L1.txt 0.000999264 0.000952307 4.6957e-05
7 Cora_feat_L1.txt 0.000453749 0.000408631 4.5118e-05
8 Cora_feat_L1.txt 0.00110394 0.00105864 4.5299e-05
9 Cora_feat_L1.txt 0.00046729 0.000423206 4.4084e-05
10 Cora_feat_L1.txt 0.00134944 0.0013056 4.3841e-05
11 Cora_feat_L1.txt 0.000458061 0.000413201 4.486e-05
12 Cora_feat_L1.txt 0.00115018 0.00110531 4.4869e-05
13 Cora_feat_L1.txt 0.000446695 0.000404294 4.2401e-05
14 Cora_feat_L1.txt 0.00099512 0.000945545 4.9575e-05
15 Cora_feat_L1.txt 0.000441746 0.000397537 4.4209e-05
16 Cora_feat_L1.txt 0.00107539 0.00102989 4.5499e-05
17 Cora_feat_L1.txt 0.000435762 0.000390689 4.5073e-05
18 Cora_feat_L1.txt 0.000967389 0.000922741 4.4648e-05
19 Cora_feat_L1.txt 0.000429427 0.000383818 4.5609e-05
20 Cora_feat_L1.txt 0.00108135 0.00103584 4.5505e-05
21 Cora_feat_L1.txt 0.00041998 0.000376449 4.3531e-05
22 Cora_feat_L1.txt 0.000941675 0.000903798 3.7877e-05
23 Cora_feat_L1.txt 0.000424046 0.000376321 4.7725e-05
0 Cora_A.txt 0.000360084 0.000353439 6.645e-06
1 Cora_A.txt 0.000376337 0.000371099 5.238e-06
2 Cora_A.txt 0.000324798 0.000316096 8.702e-06
3 Cora_A.txt 0.000338751 0.00033134 7.411e-06
4 Cora_A.txt 0.000409007 0.00040181 7.197e-06
5 Cora_A.txt 0.000290199 0.000282655 7.544e-06
6 Cora_A.txt 0.000353976 0.000343858 1.0118e-05
7 Cora_A.txt 0.000382489 0.000372908 9.581e-06
8 Cora_A.txt 0.000363158 0.000354142 9.016e-06
9 Cora_A.txt 0.000377879 0.000368343 9.536e-06
10 Cora_A.txt 0.000323846 0.000313624 1.0222e-05
11 Cora_A.txt 0.000340458 0.000328651 1.1807e-05
12 Cora_A.txt 0.000419027 0.000402641 1.6386e-05
13 Cora_A.txt 0.000291856 0.000283661 8.195e-06
14 Cora_A.txt 0.000355343 0.000342976 1.2367e-05
15 Cora_A.txt 0.000382294 0.000371103 1.1191e-05
16 Cora_A.txt 0.000333735 0.000322884 1.0851e-05
17 Cora_A.txt 0.000353684 0.00033731 1.6374e-05
18 Cora_A.txt 0.000293907 0.000276448 1.7459e-05
19 Cora_A.txt 0.000299343 0.00028501 1.4333e-05
20 Cora_A.txt 0.000334005 0.000320845 1.316e-05
21 Cora_A.txt 0.000259782 0.000248987 1.0795e-05
22 Cora_A.txt 0.000325652 0.000314311 1.1341e-05
23 Cora_A.txt 0.000357028 0.000340017 1.7011e-05
TACC:  Shutdown complete. Exiting. 
