TACC:  Starting up job 10065966 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 0.000723296 0.000698257 2.5039e-05
1 Cora_feat_L2.txt 0.000213745 0.000188126 2.5619e-05
2 Cora_feat_L2.txt 0.00116718 0.00115135 1.5838e-05
3 Cora_feat_L2.txt 0.000215529 0.000190766 2.4763e-05
4 Cora_feat_L2.txt 0.000708763 0.000683682 2.5081e-05
5 Cora_feat_L2.txt 0.000209916 0.000194735 1.5181e-05
6 Cora_feat_L2.txt 0.000675229 0.000650702 2.4527e-05
7 Cora_feat_L2.txt 0.00020403 0.000188555 1.5475e-05
8 Cora_feat_L2.txt 0.000712794 0.000696895 1.5899e-05
9 Cora_feat_L2.txt 0.000195578 0.00018011 1.5468e-05
10 Cora_feat_L2.txt 0.00116153 0.00114608 1.5448e-05
11 Cora_feat_L2.txt 0.000204141 0.000189229 1.4912e-05
12 Cora_feat_L2.txt 0.000705783 0.000690383 1.54e-05
13 Cora_feat_L2.txt 0.000177302 0.000162157 1.5145e-05
14 Cora_feat_L2.txt 0.000634662 0.000618985 1.5677e-05
15 Cora_feat_L2.txt 0.000170648 0.000155563 1.5085e-05
16 Cora_feat_L2.txt 0.000675471 0.000659708 1.5763e-05
17 Cora_feat_L2.txt 0.000159513 0.000144092 1.5421e-05
18 Cora_feat_L2.txt 0.000835477 0.000819241 1.6236e-05
19 Cora_feat_L2.txt 0.0002062 0.000181006 2.5194e-05
20 Cora_feat_L2.txt 0.000702191 0.000681096 2.1095e-05
21 Cora_feat_L2.txt 0.000202897 0.000187257 1.564e-05
22 Cora_feat_L2.txt 0.000663475 0.000647955 1.552e-05
23 Cora_feat_L2.txt 0.000202916 0.000185027 1.7889e-05
0 Cora_A.txt 0.000194717 0.000191149 3.568e-06
1 Cora_A.txt 0.000222048 0.000201579 2.0469e-05
2 Cora_A.txt 0.000203461 0.000198609 4.852e-06
3 Cora_A.txt 0.000202947 0.000198314 4.633e-06
4 Cora_A.txt 0.000277037 0.000272592 4.445e-06
5 Cora_A.txt 0.000289602 0.000284997 4.605e-06
6 Cora_A.txt 0.00027339 0.000267709 5.681e-06
7 Cora_A.txt 0.000282258 0.000276554 5.704e-06
8 Cora_A.txt 0.000194359 0.000189256 5.103e-06
9 Cora_A.txt 0.000205936 0.000200378 5.558e-06
10 Cora_A.txt 0.000203521 0.000197675 5.846e-06
11 Cora_A.txt 0.000204133 0.000197479 6.654e-06
12 Cora_A.txt 0.000281478 0.000272982 8.496e-06
13 Cora_A.txt 0.000289908 0.000285726 4.182e-06
14 Cora_A.txt 0.000274462 0.000267841 6.621e-06
15 Cora_A.txt 0.000283778 0.000277484 6.294e-06
16 Cora_A.txt 0.000170425 0.000164626 5.799e-06
17 Cora_A.txt 0.000189042 0.000180429 8.613e-06
18 Cora_A.txt 0.00017693 0.000168035 8.895e-06
19 Cora_A.txt 0.000180572 0.00017311 7.462e-06
20 Cora_A.txt 0.000197694 0.000190684 7.01e-06
21 Cora_A.txt 0.000203051 0.000197302 5.749e-06
22 Cora_A.txt 0.000174583 0.000168321 6.262e-06
23 Cora_A.txt 0.000208993 0.00019997 9.023e-06
TACC:  Shutdown complete. Exiting. 
