TACC:  Starting up job 10065966 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L2.txt 0.000561527 0.000547938 1.3589e-05
1 Citeseer_feat_L2.txt 0.000209969 0.000186673 2.3296e-05
2 Citeseer_feat_L2.txt 0.000691499 0.000677505 1.3994e-05
3 Citeseer_feat_L2.txt 0.000203054 0.000179984 2.307e-05
4 Citeseer_feat_L2.txt 0.000570778 0.000548115 2.2663e-05
5 Citeseer_feat_L2.txt 0.000196977 0.000183673 1.3304e-05
6 Citeseer_feat_L2.txt 0.000665954 0.000652326 1.3628e-05
7 Citeseer_feat_L2.txt 0.000202629 0.000179304 2.3325e-05
8 Citeseer_feat_L2.txt 0.000557834 0.000544232 1.3602e-05
9 Citeseer_feat_L2.txt 0.000189928 0.000176737 1.3191e-05
10 Citeseer_feat_L2.txt 0.000683754 0.000670642 1.3112e-05
11 Citeseer_feat_L2.txt 0.000190664 0.000177124 1.354e-05
12 Citeseer_feat_L2.txt 0.000558465 0.000545018 1.3447e-05
13 Citeseer_feat_L2.txt 0.000193316 0.000179757 1.3559e-05
14 Citeseer_feat_L2.txt 0.000661845 0.000648345 1.35e-05
15 Citeseer_feat_L2.txt 0.000194233 0.000180893 1.334e-05
16 Citeseer_feat_L2.txt 0.000558302 0.000544788 1.3514e-05
17 Citeseer_feat_L2.txt 0.000192179 0.00017863 1.3549e-05
18 Citeseer_feat_L2.txt 0.000680308 0.000666672 1.3636e-05
19 Citeseer_feat_L2.txt 0.000184331 0.000170692 1.3639e-05
20 Citeseer_feat_L2.txt 0.00055887 0.000545416 1.3454e-05
21 Citeseer_feat_L2.txt 0.000190807 0.000177081 1.3726e-05
22 Citeseer_feat_L2.txt 0.000665041 0.000651519 1.3522e-05
23 Citeseer_feat_L2.txt 0.000206309 0.000182181 2.4128e-05
0 Citeseer_A.txt 0.000199612 0.000195646 3.966e-06
1 Citeseer_A.txt 0.000250395 0.000246963 3.432e-06
2 Citeseer_A.txt 0.000221455 0.000218343 3.112e-06
3 Citeseer_A.txt 0.000234906 0.000231852 3.054e-06
4 Citeseer_A.txt 0.000234789 0.000231385 3.404e-06
5 Citeseer_A.txt 0.000269607 0.000266304 3.303e-06
6 Citeseer_A.txt 0.000248355 0.000244642 3.713e-06
7 Citeseer_A.txt 0.000286217 0.000283399 2.818e-06
8 Citeseer_A.txt 0.000197226 0.000193641 3.585e-06
9 Citeseer_A.txt 0.000248825 0.000244464 4.361e-06
10 Citeseer_A.txt 0.000220601 0.000215868 4.733e-06
11 Citeseer_A.txt 0.000234338 0.000229413 4.925e-06
12 Citeseer_A.txt 0.000236898 0.000231486 5.412e-06
13 Citeseer_A.txt 0.000270584 0.000264771 5.813e-06
14 Citeseer_A.txt 0.000250177 0.000245141 5.036e-06
15 Citeseer_A.txt 0.000290651 0.000283912 6.739e-06
16 Citeseer_A.txt 0.000161687 0.000154895 6.792e-06
17 Citeseer_A.txt 0.000231888 0.000224923 6.965e-06
18 Citeseer_A.txt 0.000202084 0.000193822 8.262e-06
19 Citeseer_A.txt 0.000215939 0.00020842 7.519e-06
20 Citeseer_A.txt 0.000216097 0.000208838 7.259e-06
21 Citeseer_A.txt 0.00021839 0.000212802 5.588e-06
22 Citeseer_A.txt 0.000230146 0.000223684 6.462e-06
23 Citeseer_A.txt 0.000233987 0.0002272 6.787e-06
TACC:  Shutdown complete. Exiting. 
