TACC:  Starting up job 10066088 
TACC:  Starting parallel tasks... 
0 Cora_feat_L1.txt 0.000317831 0.000245331 7.25e-05
1 Cora_feat_L1.txt 0.000320256 0.000256648 6.3608e-05
2 Cora_feat_L1.txt 0.000322564 0.000258291 6.4273e-05
3 Cora_feat_L1.txt 0.00032323 0.000256805 6.6425e-05
4 Cora_feat_L1.txt 0.000322708 0.000246524 7.6184e-05
5 Cora_feat_L1.txt 0.000314725 0.000248903 6.5822e-05
6 Cora_feat_L1.txt 0.000301984 0.000223681 7.8303e-05
7 Cora_feat_L1.txt 0.000389752 0.000321225 6.8527e-05
8 Cora_feat_L1.txt 0.000307639 0.000242492 6.5147e-05
9 Cora_feat_L1.txt 0.000335278 0.000257994 7.7284e-05
10 Cora_feat_L1.txt 0.00031221 0.000243745 6.8465e-05
11 Cora_feat_L1.txt 0.000324586 0.00025615 6.8436e-05
12 Cora_feat_L1.txt 0.00031472 0.000247105 6.7615e-05
13 Cora_feat_L1.txt 0.000315438 0.000248129 6.7309e-05
14 Cora_feat_L1.txt 0.000311424 0.000250524 6.09e-05
15 Cora_feat_L1.txt 0.000321553 0.000254801 6.6752e-05
0 Cora_A.txt 0.000318961 0.000309123 9.838e-06
1 Cora_A.txt 0.000343049 0.000333794 9.255e-06
2 Cora_A.txt 0.000380394 0.000369303 1.1091e-05
3 Cora_A.txt 0.00035129 0.000339569 1.1721e-05
4 Cora_A.txt 0.000410479 0.000395691 1.4788e-05
5 Cora_A.txt 0.000346961 0.000334028 1.2933e-05
6 Cora_A.txt 0.000405565 0.000390183 1.5382e-05
7 Cora_A.txt 0.000355606 0.00033879 1.6816e-05
8 Cora_A.txt 0.000376125 0.000355964 2.0161e-05
9 Cora_A.txt 0.000349767 0.000334557 1.521e-05
10 Cora_A.txt 0.000390826 0.000373821 1.7005e-05
11 Cora_A.txt 0.000369547 0.000346483 2.3064e-05
12 Cora_A.txt 0.000423974 0.00040177 2.2204e-05
13 Cora_A.txt 0.000357743 0.000337502 2.0241e-05
14 Cora_A.txt 0.000410042 0.000395154 1.4888e-05
15 Cora_A.txt 0.000372146 0.000342902 2.9244e-05
TACC:  Shutdown complete. Exiting. 
