TACC:  Starting up job 10364762 
TACC:  Starting parallel tasks... 
0 PPI_feat_L1.txt 7.4533e-05 7.3596e-05 9.37e-07
1 PPI_feat_L1.txt 7.4122e-05 6.9365e-05 4.757e-06
2 PPI_feat_L1.txt 6.9751e-05 6.4327e-05 5.424e-06
3 PPI_feat_L1.txt 6.7222e-05 6.2165e-05 5.057e-06
4 PPI_feat_L1.txt 7.6017e-05 7.1123e-05 4.894e-06
5 PPI_feat_L1.txt 6.9954e-05 6.4971e-05 4.983e-06
6 PPI_feat_L1.txt 7.1878e-05 6.5923e-05 5.955e-06
7 PPI_feat_L1.txt 7.0466e-05 6.3534e-05 6.932e-06
8 PPI_feat_L1.txt 7.5156e-05 7.0266e-05 4.89e-06
9 PPI_feat_L1.txt 7.3052e-05 6.8184e-05 4.868e-06
10 PPI_feat_L1.txt 6.6866e-05 6.2057e-05 4.809e-06
11 PPI_feat_L1.txt 6.9228e-05 6.1743e-05 7.485e-06
12 PPI_feat_L1.txt 7.4947e-05 7.0072e-05 4.875e-06
13 PPI_feat_L1.txt 7.1527e-05 6.5054e-05 6.473e-06
14 PPI_feat_L1.txt 6.95e-05 6.4844e-05 4.656e-06
15 PPI_feat_L1.txt 6.8362e-05 6.3564e-05 4.798e-06
0 PPI_A.txt 0.000239304 0.000184868 5.4436e-05
1 PPI_A.txt 0.000257124 0.000213045 4.4079e-05
2 PPI_A.txt 0.000265437 0.000201535 6.3902e-05
3 PPI_A.txt 0.00025636 0.000201784 5.4576e-05
4 PPI_A.txt 0.000239217 0.000191044 4.8173e-05
5 PPI_A.txt 0.000263603 0.000200961 6.2642e-05
6 PPI_A.txt 0.000249421 0.000208083 4.1338e-05
7 PPI_A.txt 0.000248538 0.000191523 5.7015e-05
8 PPI_A.txt 0.000237451 0.00018651 5.0941e-05
9 PPI_A.txt 0.000274467 0.000215514 5.8953e-05
10 PPI_A.txt 0.000251539 0.000201034 5.0505e-05
11 PPI_A.txt 0.000253413 0.000201538 5.1875e-05
12 PPI_A.txt 0.000242556 0.000191864 5.0692e-05
13 PPI_A.txt 0.000243084 0.000200837 4.2247e-05
14 PPI_A.txt 0.00021638 0.000206377 1.0003e-05
15 PPI_A.txt 0.000192739 0.000189444 3.295e-06
TACC:  Shutdown complete. Exiting. 
