TACC:  Starting up job 10066088 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 7.6586e-05 5.4148e-05 2.2438e-05
1 Cora_feat_L2.txt 9.08e-05 6.8181e-05 2.2619e-05
2 Cora_feat_L2.txt 7.9522e-05 5.6714e-05 2.2808e-05
3 Cora_feat_L2.txt 8.9029e-05 6.5907e-05 2.3122e-05
4 Cora_feat_L2.txt 7.7694e-05 5.4513e-05 2.3181e-05
5 Cora_feat_L2.txt 9.0565e-05 6.7259e-05 2.3306e-05
6 Cora_feat_L2.txt 8.8096e-05 6.4602e-05 2.3494e-05
7 Cora_feat_L2.txt 9.2039e-05 6.9132e-05 2.2907e-05
8 Cora_feat_L2.txt 7.5437e-05 5.234e-05 2.3097e-05
9 Cora_feat_L2.txt 8.9095e-05 6.5928e-05 2.3167e-05
10 Cora_feat_L2.txt 8.4984e-05 6.1777e-05 2.3207e-05
11 Cora_feat_L2.txt 9.1738e-05 6.8421e-05 2.3317e-05
12 Cora_feat_L2.txt 8.0364e-05 5.7004e-05 2.336e-05
13 Cora_feat_L2.txt 9.9045e-05 6.7594e-05 3.1451e-05
14 Cora_feat_L2.txt 9.1021e-05 6.7523e-05 2.3498e-05
15 Cora_feat_L2.txt 9.2556e-05 6.8585e-05 2.3971e-05
0 Cora_A.txt 0.000135914 0.000130703 5.211e-06
1 Cora_A.txt 0.000104393 9.9212e-05 5.181e-06
2 Cora_A.txt 0.000118939 0.000112861 6.078e-06
3 Cora_A.txt 0.000123511 0.00011667 6.841e-06
4 Cora_A.txt 0.000138162 0.000130003 8.159e-06
5 Cora_A.txt 0.000122157 0.000114791 7.366e-06
6 Cora_A.txt 0.000127949 0.000119576 8.373e-06
7 Cora_A.txt 0.000123214 0.000113916 9.298e-06
8 Cora_A.txt 0.000142851 0.000132568 1.0283e-05
9 Cora_A.txt 0.000106473 9.8462e-05 8.011e-06
10 Cora_A.txt 0.000120741 0.000111727 9.014e-06
11 Cora_A.txt 0.000130355 0.00011822 1.2135e-05
12 Cora_A.txt 0.000140426 0.000129047 1.1379e-05
13 Cora_A.txt 0.00012716 0.000116738 1.0422e-05
14 Cora_A.txt 0.00013016 0.000122309 7.851e-06
15 Cora_A.txt 0.000128252 0.000116294 1.1958e-05
TACC:  Shutdown complete. Exiting. 
