TACC:  Starting up job 10364762 
TACC:  Starting parallel tasks... 
0 PPI_feat_L2.txt 0.000127275 9.478e-05 3.2495e-05
1 PPI_feat_L2.txt 0.000114869 8.9243e-05 2.5626e-05
2 PPI_feat_L2.txt 0.000108618 8.3486e-05 2.5132e-05
3 PPI_feat_L2.txt 0.000109539 8.0948e-05 2.8591e-05
4 PPI_feat_L2.txt 0.000119444 9.4889e-05 2.4555e-05
5 PPI_feat_L2.txt 0.000107518 8.2398e-05 2.512e-05
6 PPI_feat_L2.txt 0.000122631 8.2819e-05 3.9812e-05
7 PPI_feat_L2.txt 0.000108305 8.2518e-05 2.5787e-05
8 PPI_feat_L2.txt 0.000116576 9.0779e-05 2.5797e-05
9 PPI_feat_L2.txt 0.000110566 8.1516e-05 2.905e-05
10 PPI_feat_L2.txt 0.000110038 8.1034e-05 2.9004e-05
11 PPI_feat_L2.txt 0.000107045 8.1673e-05 2.5372e-05
12 PPI_feat_L2.txt 0.000119246 9.3352e-05 2.5894e-05
13 PPI_feat_L2.txt 0.000117424 8.2283e-05 3.5141e-05
14 PPI_feat_L2.txt 0.000109042 8.3239e-05 2.5803e-05
15 PPI_feat_L2.txt 0.000110901 8.3261e-05 2.764e-05
0 PPI_A.txt 0.00140259 0.00100459 0.000398003
1 PPI_A.txt 0.0013649 0.00102399 0.000340914
2 PPI_A.txt 0.00149466 0.00100643 0.000488235
3 PPI_A.txt 0.00139725 0.00097683 0.000420423
4 PPI_A.txt 0.00138082 0.001009 0.000371822
5 PPI_A.txt 0.00152753 0.00103026 0.000497265
6 PPI_A.txt 0.00136086 0.00104099 0.000319877
7 PPI_A.txt 0.00136237 0.000976985 0.000385383
8 PPI_A.txt 0.00140347 0.00101003 0.000393436
9 PPI_A.txt 0.00148438 0.0010234 0.000460982
10 PPI_A.txt 0.00139266 0.00100266 0.000389996
11 PPI_A.txt 0.00137292 0.000973788 0.000399127
12 PPI_A.txt 0.00140683 0.00101757 0.000389261
13 PPI_A.txt 0.00135044 0.0010238 0.000326636
14 PPI_A.txt 0.00111659 0.00102692 8.9671e-05
15 PPI_A.txt 0.0010155 0.000968306 4.7197e-05
TACC:  Shutdown complete. Exiting. 
