TACC:  Starting up job 10066086 
TACC:  Starting parallel tasks... 
0 Pubmed_feat_L2.txt 0.000212139 0.000185905 2.6234e-05
1 Pubmed_feat_L2.txt 0.000167989 0.000141549 2.644e-05
2 Pubmed_feat_L2.txt 0.000223573 0.000197437 2.6136e-05
3 Pubmed_feat_L2.txt 0.000156159 0.000129093 2.7066e-05
4 Pubmed_feat_L2.txt 0.000218359 0.000193604 2.4755e-05
5 Pubmed_feat_L2.txt 0.000156574 0.000131924 2.465e-05
6 Pubmed_feat_L2.txt 0.000235078 0.00020872 2.6358e-05
7 Pubmed_feat_L2.txt 0.000156756 0.000131892 2.4864e-05
8 Pubmed_feat_L2.txt 0.000207988 0.000182974 2.5014e-05
9 Pubmed_feat_L2.txt 0.000144728 0.000118432 2.6296e-05
10 Pubmed_feat_L2.txt 0.000216724 0.00019181 2.4914e-05
11 Pubmed_feat_L2.txt 0.000153328 0.000128425 2.4903e-05
12 Pubmed_feat_L2.txt 0.000219211 0.000191829 2.7382e-05
13 Pubmed_feat_L2.txt 0.000165994 0.000139624 2.637e-05
14 Pubmed_feat_L2.txt 0.000224344 0.000198342 2.6002e-05
15 Pubmed_feat_L2.txt 0.000167781 0.000140535 2.7246e-05
16 Pubmed_feat_L2.txt 0.00020815 0.000182995 2.5155e-05
17 Pubmed_feat_L2.txt 0.000163587 0.000138684 2.4903e-05
18 Pubmed_feat_L2.txt 0.000208922 0.000181841 2.7081e-05
19 Pubmed_feat_L2.txt 0.000144225 0.000118953 2.5272e-05
20 Pubmed_feat_L2.txt 0.00020741 0.000182634 2.4776e-05
21 Pubmed_feat_L2.txt 0.000154572 0.000127331 2.7241e-05
22 Pubmed_feat_L2.txt 0.000237929 0.000211577 2.6352e-05
23 Pubmed_feat_L2.txt 0.000165962 0.000133718 3.2244e-05
24 Pubmed_feat_L2.txt 0.000219842 0.000192785 2.7057e-05
25 Pubmed_feat_L2.txt 0.00015125 0.000126254 2.4996e-05
26 Pubmed_feat_L2.txt 0.000222583 0.000197713 2.487e-05
27 Pubmed_feat_L2.txt 0.000165611 0.000138688 2.6923e-05
28 Pubmed_feat_L2.txt 0.000219403 0.000193109 2.6294e-05
29 Pubmed_feat_L2.txt 0.00016722 0.000140808 2.6412e-05
30 Pubmed_feat_L2.txt 0.00021672 0.000189758 2.6962e-05
31 Pubmed_feat_L2.txt 0.000150084 0.000125197 2.4887e-05
32 Pubmed_feat_L2.txt 0.000193272 0.000169092 2.418e-05
33 Pubmed_feat_L2.txt 0.000154316 0.000126905 2.7411e-05
34 Pubmed_feat_L2.txt 0.00021548 0.000190369 2.5111e-05
35 Pubmed_feat_L2.txt 0.000146544 0.000121883 2.4661e-05
36 Pubmed_feat_L2.txt 0.000218322 0.000191421 2.6901e-05
37 Pubmed_feat_L2.txt 0.000157619 0.00013248 2.5139e-05
38 Pubmed_feat_L2.txt 0.0002218 0.000196985 2.4815e-05
39 Pubmed_feat_L2.txt 0.000158866 0.000131825 2.7041e-05
40 Pubmed_feat_L2.txt 0.000216765 0.00019083 2.5935e-05
41 Pubmed_feat_L2.txt 0.00015024 0.000122783 2.7457e-05
42 Pubmed_feat_L2.txt 0.000207826 0.000181459 2.6367e-05
43 Pubmed_feat_L2.txt 0.000145746 0.000120227 2.5519e-05
44 Pubmed_feat_L2.txt 0.000200149 0.000174564 2.5585e-05
45 Pubmed_feat_L2.txt 0.00014904 0.000122496 2.6544e-05
46 Pubmed_feat_L2.txt 0.000213732 0.000188913 2.4819e-05
47 Pubmed_feat_L2.txt 0.000147548 0.00012044 2.7108e-05
0 Pubmed_A.txt 0.000464004 0.000457717 6.287e-06
1 Pubmed_A.txt 0.000518957 0.000513019 5.938e-06
2 Pubmed_A.txt 0.000533201 0.000526175 7.026e-06
3 Pubmed_A.txt 0.000417161 0.000410124 7.037e-06
4 Pubmed_A.txt 0.000455886 0.000448583 7.303e-06
5 Pubmed_A.txt 0.000500831 0.00049565 5.181e-06
6 Pubmed_A.txt 0.000502758 0.000496095 6.663e-06
7 Pubmed_A.txt 0.000433512 0.000427729 5.783e-06
8 Pubmed_A.txt 0.00044953 0.000444879 4.651e-06
9 Pubmed_A.txt 0.000512605 0.000504254 8.351e-06
10 Pubmed_A.txt 0.000524974 0.000516505 8.469e-06
11 Pubmed_A.txt 0.000482865 0.000476338 6.527e-06
12 Pubmed_A.txt 0.000486158 0.000477577 8.581e-06
13 Pubmed_A.txt 0.00049035 0.000482862 7.488e-06
14 Pubmed_A.txt 0.00054911 0.000542037 7.073e-06
15 Pubmed_A.txt 0.000366951 0.000357153 9.798e-06
16 Pubmed_A.txt 0.000467515 0.000458928 8.587e-06
17 Pubmed_A.txt 0.000515935 0.000509242 6.693e-06
18 Pubmed_A.txt 0.000519292 0.0005104 8.892e-06
19 Pubmed_A.txt 0.00042275 0.000412755 9.995e-06
20 Pubmed_A.txt 0.00045615 0.000444249 1.1901e-05
21 Pubmed_A.txt 0.00049885 0.000485801 1.3049e-05
22 Pubmed_A.txt 0.000514734 0.000500438 1.4296e-05
23 Pubmed_A.txt 0.000442376 0.000427905 1.4471e-05
24 Pubmed_A.txt 0.000449141 0.00043571 1.3431e-05
25 Pubmed_A.txt 0.000523551 0.000506734 1.6817e-05
26 Pubmed_A.txt 0.000531552 0.000511627 1.9925e-05
27 Pubmed_A.txt 0.000487741 0.000466923 2.0818e-05
28 Pubmed_A.txt 0.000495544 0.000484977 1.0567e-05
29 Pubmed_A.txt 0.000501784 0.000481707 2.0077e-05
30 Pubmed_A.txt 0.000553339 0.000531249 2.209e-05
31 Pubmed_A.txt 0.000375951 0.000359983 1.5968e-05
32 Pubmed_A.txt 0.000450772 0.000431334 1.9438e-05
33 Pubmed_A.txt 0.000482663 0.000463558 1.9105e-05
34 Pubmed_A.txt 0.000497371 0.000484097 1.3274e-05
35 Pubmed_A.txt 0.000378661 0.000370137 8.524e-06
36 Pubmed_A.txt 0.000372078 0.000358844 1.3234e-05
37 Pubmed_A.txt 0.000421656 0.00041132 1.0336e-05
38 Pubmed_A.txt 0.000468641 0.000457191 1.145e-05
39 Pubmed_A.txt 0.000390037 0.000377658 1.2379e-05
40 Pubmed_A.txt 0.000407207 0.000379813 2.7394e-05
41 Pubmed_A.txt 0.000426948 0.000409374 1.7574e-05
42 Pubmed_A.txt 0.000461471 0.000437801 2.367e-05
43 Pubmed_A.txt 0.000421648 0.000404406 1.7242e-05
44 Pubmed_A.txt 0.000460984 0.000446461 1.4523e-05
45 Pubmed_A.txt 0.00042247 0.000407231 1.5239e-05
46 Pubmed_A.txt 0.000511102 0.000473665 3.7437e-05
47 Pubmed_A.txt 0.000359383 0.000335436 2.3947e-05
TACC:  Shutdown complete. Exiting. 
