TACC:  Starting up job 10066086 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L1.txt 0.000751897 0.00070526 4.6637e-05
1 Citeseer_feat_L1.txt 0.000693176 0.000647686 4.549e-05
2 Citeseer_feat_L1.txt 0.000708914 0.000663903 4.5011e-05
3 Citeseer_feat_L1.txt 0.000672019 0.000624106 4.7913e-05
4 Citeseer_feat_L1.txt 0.000753934 0.000708828 4.5106e-05
5 Citeseer_feat_L1.txt 0.000713263 0.000668127 4.5136e-05
6 Citeseer_feat_L1.txt 0.00119317 0.00114631 4.6852e-05
7 Citeseer_feat_L1.txt 0.000663541 0.000621159 4.2382e-05
8 Citeseer_feat_L1.txt 0.000804651 0.000762269 4.2382e-05
9 Citeseer_feat_L1.txt 0.00070421 0.000638499 6.5711e-05
10 Citeseer_feat_L1.txt 0.00083365 0.000789965 4.3685e-05
11 Citeseer_feat_L1.txt 0.000711452 0.00067118 4.0272e-05
12 Citeseer_feat_L1.txt 0.000745926 0.000694915 5.1011e-05
13 Citeseer_feat_L1.txt 0.000706808 0.000662376 4.4432e-05
14 Citeseer_feat_L1.txt 0.00079344 0.000749476 4.3964e-05
15 Citeseer_feat_L1.txt 0.000709756 0.000660819 4.8937e-05
16 Citeseer_feat_L1.txt 0.000741346 0.000698757 4.2589e-05
17 Citeseer_feat_L1.txt 0.000685454 0.000642379 4.3075e-05
18 Citeseer_feat_L1.txt 0.000695106 0.000648094 4.7012e-05
19 Citeseer_feat_L1.txt 0.000674585 0.000629077 4.5508e-05
20 Citeseer_feat_L1.txt 0.000758493 0.000715487 4.3006e-05
21 Citeseer_feat_L1.txt 0.000716772 0.000665818 5.0954e-05
22 Citeseer_feat_L1.txt 0.00120463 0.00115841 4.6217e-05
23 Citeseer_feat_L1.txt 0.000666453 0.000622851 4.3602e-05
24 Citeseer_feat_L1.txt 0.000794347 0.000746864 4.7483e-05
25 Citeseer_feat_L1.txt 0.000682975 0.0006357 4.7275e-05
26 Citeseer_feat_L1.txt 0.000823409 0.000778703 4.4706e-05
27 Citeseer_feat_L1.txt 0.000698064 0.000650867 4.7197e-05
28 Citeseer_feat_L1.txt 0.000729742 0.000684895 4.4847e-05
29 Citeseer_feat_L1.txt 0.000699914 0.000654141 4.5773e-05
30 Citeseer_feat_L1.txt 0.000782405 0.0007333 4.9105e-05
31 Citeseer_feat_L1.txt 0.000712241 0.000668608 4.3633e-05
32 Citeseer_feat_L1.txt 0.000703713 0.000659622 4.4091e-05
33 Citeseer_feat_L1.txt 0.00064447 0.000594465 5.0005e-05
34 Citeseer_feat_L1.txt 0.000651031 0.000606444 4.4587e-05
35 Citeseer_feat_L1.txt 0.000641888 0.00059933 4.2558e-05
36 Citeseer_feat_L1.txt 0.000709337 0.000660941 4.8396e-05
37 Citeseer_feat_L1.txt 0.000655722 0.000608363 4.7359e-05
38 Citeseer_feat_L1.txt 0.000719292 0.000673799 4.5493e-05
39 Citeseer_feat_L1.txt 0.000626633 0.000562791 6.3842e-05
40 Citeseer_feat_L1.txt 0.000718592 0.000674747 4.3845e-05
41 Citeseer_feat_L1.txt 0.000625257 0.000578843 4.6414e-05
42 Citeseer_feat_L1.txt 0.000736075 0.000685571 5.0504e-05
43 Citeseer_feat_L1.txt 0.000609598 0.000567115 4.2483e-05
44 Citeseer_feat_L1.txt 0.000701651 0.000646011 5.564e-05
