TACC:  Starting up job 10364762 
TACC:  Starting parallel tasks... 
0 PPI_feat_L2.txt 0.000124804 9.0621e-05 3.4183e-05
1 PPI_feat_L2.txt 0.000125123 9.6441e-05 2.8682e-05
2 PPI_feat_L2.txt 0.000110154 8.3773e-05 2.6381e-05
3 PPI_feat_L2.txt 0.000117823 8.9512e-05 2.8311e-05
4 PPI_feat_L2.txt 0.000107511 8.24e-05 2.5111e-05
5 PPI_feat_L2.txt 0.000127309 9.7823e-05 2.9486e-05
6 PPI_feat_L2.txt 0.000108098 8.1174e-05 2.6924e-05
7 PPI_feat_L2.txt 0.000118155 8.9726e-05 2.8429e-05
8 PPI_feat_L2.txt 0.00011506 8.9114e-05 2.5946e-05
9 PPI_feat_L2.txt 0.000125922 9.6886e-05 2.9036e-05
10 PPI_feat_L2.txt 0.000112237 8.3129e-05 2.9108e-05
11 PPI_feat_L2.txt 0.000112684 8.718e-05 2.5504e-05
12 PPI_feat_L2.txt 0.000108558 8.2273e-05 2.6285e-05
13 PPI_feat_L2.txt 0.00012175 9.5621e-05 2.6129e-05
14 PPI_feat_L2.txt 0.000104219 7.8751e-05 2.5468e-05
15 PPI_feat_L2.txt 0.000117773 8.8965e-05 2.8808e-05
0 PPI_A.txt 0.00139578 0.00100931 0.000386473
1 PPI_A.txt 0.0013893 0.00104893 0.000340369
2 PPI_A.txt 0.0014602 0.000961968 0.000498234
3 PPI_A.txt 0.00138317 0.000957153 0.000426015
4 PPI_A.txt 0.00137521 0.00100363 0.000371579
5 PPI_A.txt 0.00153462 0.00104664 0.000487981
6 PPI_A.txt 0.00132276 0.000998308 0.000324454
7 PPI_A.txt 0.00136416 0.00098031 0.000383854
8 PPI_A.txt 0.00140757 0.00101308 0.000394486
9 PPI_A.txt 0.00151243 0.00105133 0.000461099
10 PPI_A.txt 0.00135196 0.000961336 0.000390627
11 PPI_A.txt 0.00136859 0.000960026 0.00040856
12 PPI_A.txt 0.00139941 0.00100446 0.000394952
13 PPI_A.txt 0.00136994 0.00104208 0.000327861
14 PPI_A.txt 0.00107989 0.000990502 8.9391e-05
15 PPI_A.txt 0.00103127 0.000983593 4.7675e-05
TACC:  Shutdown complete. Exiting. 
