TACC:  Starting up job 10066086 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L1.txt 0.000751791 0.00070559 4.6201e-05
1 Citeseer_feat_L1.txt 0.000705008 0.000659898 4.511e-05
2 Citeseer_feat_L1.txt 0.000790076 0.000745636 4.444e-05
3 Citeseer_feat_L1.txt 0.000640642 0.000593007 4.7635e-05
4 Citeseer_feat_L1.txt 0.000775655 0.000730245 4.541e-05
5 Citeseer_feat_L1.txt 0.000661313 0.000616228 4.5085e-05
6 Citeseer_feat_L1.txt 0.000795321 0.000748407 4.6914e-05
7 Citeseer_feat_L1.txt 0.000625229 0.000583099 4.213e-05
8 Citeseer_feat_L1.txt 0.000756087 0.000714037 4.205e-05
9 Citeseer_feat_L1.txt 0.000577023 0.000529132 4.7891e-05
10 Citeseer_feat_L1.txt 0.000766117 0.000722328 4.3789e-05
11 Citeseer_feat_L1.txt 0.000643601 0.000603488 4.0113e-05
12 Citeseer_feat_L1.txt 0.000794022 0.00074314 5.0882e-05
13 Citeseer_feat_L1.txt 0.000600862 0.000558797 4.2065e-05
14 Citeseer_feat_L1.txt 0.00117308 0.00113182 4.1261e-05
15 Citeseer_feat_L1.txt 0.000579036 0.00053175 4.7286e-05
16 Citeseer_feat_L1.txt 0.00073378 0.000691457 4.2323e-05
17 Citeseer_feat_L1.txt 0.000705234 0.000662305 4.2929e-05
18 Citeseer_feat_L1.txt 0.000775603 0.000728751 4.6852e-05
19 Citeseer_feat_L1.txt 0.000636745 0.000589787 4.6958e-05
20 Citeseer_feat_L1.txt 0.00077254 0.000728235 4.4305e-05
21 Citeseer_feat_L1.txt 0.00063992 0.000590458 4.9462e-05
22 Citeseer_feat_L1.txt 0.000819846 0.000739682 8.0164e-05
23 Citeseer_feat_L1.txt 0.000608414 0.000567385 4.1029e-05
24 Citeseer_feat_L1.txt 0.000752748 0.000705187 4.7561e-05
25 Citeseer_feat_L1.txt 0.000596668 0.000553065 4.3603e-05
26 Citeseer_feat_L1.txt 0.000777307 0.000735313 4.1994e-05
27 Citeseer_feat_L1.txt 0.000651485 0.000604228 4.7257e-05
28 Citeseer_feat_L1.txt 0.000788837 0.000744147 4.469e-05
29 Citeseer_feat_L1.txt 0.000602745 0.000556891 4.5854e-05
30 Citeseer_feat_L1.txt 0.00117917 0.00112988 4.9293e-05
31 Citeseer_feat_L1.txt 0.000585098 0.000541507 4.3591e-05
32 Citeseer_feat_L1.txt 0.000704107 0.00065994 4.4167e-05
33 Citeseer_feat_L1.txt 0.000653954 0.000585624 6.833e-05
34 Citeseer_feat_L1.txt 0.00072312 0.000678314 4.4806e-05
35 Citeseer_feat_L1.txt 0.000568788 0.000526032 4.2756e-05
36 Citeseer_feat_L1.txt 0.000703498 0.000655105 4.8393e-05
37 Citeseer_feat_L1.txt 0.000594552 0.00054254 5.2012e-05
38 Citeseer_feat_L1.txt 0.000716453 0.000672511 4.3942e-05
39 Citeseer_feat_L1.txt 0.00057167 0.000523337 4.8333e-05
40 Citeseer_feat_L1.txt 0.000675025 0.000631275 4.375e-05
41 Citeseer_feat_L1.txt 0.000521288 0.000476271 4.5017e-05
42 Citeseer_feat_L1.txt 0.000710802 0.000660397 5.0405e-05
43 Citeseer_feat_L1.txt 0.000583085 0.000540072 4.3013e-05
44 Citeseer_feat_L1.txt 0.000732142 0.000686402 4.574e-05
45 Citeseer_feat_L1.txt 0.000520953 0.000473368 4.7585e-05
46 Citeseer_feat_L1.txt 0.000711795 0.000665846 4.5949e-05
47 Citeseer_feat_L1.txt 0.000532502 0.000483838 4.8664e-05
0 Citeseer_A.txt 0.00027852 0.000274727 3.793e-06
1 Citeseer_A.txt 0.00039684 0.000393507 3.333e-06
2 Citeseer_A.txt 0.000400245 0.000397452 2.793e-06
3 Citeseer_A.txt 0.000353559 0.000350781 2.778e-06
4 Citeseer_A.txt 0.000413422 0.000410861 2.561e-06
5 Citeseer_A.txt 0.000431931 0.000429199 2.732e-06
6 Citeseer_A.txt 0.000423922 0.000421076 2.846e-06
7 Citeseer_A.txt 0.000305676 0.000302901 2.775e-06
8 Citeseer_A.txt 0.000411836 0.00040909 2.746e-06
9 Citeseer_A.txt 0.000449896 0.0004464 3.496e-06
10 Citeseer_A.txt 0.000434414 0.000431284 3.13e-06
11 Citeseer_A.txt 0.000458405 0.000455649 2.756e-06
12 Citeseer_A.txt 0.000451342 0.000446155 5.187e-06
13 Citeseer_A.txt 0.00044961 0.000446815 2.795e-06
14 Citeseer_A.txt 0.00044323 0.000440551 2.679e-06
15 Citeseer_A.txt 0.000277943 0.000274818 3.125e-06
16 Citeseer_A.txt 0.000282608 0.000279643 2.965e-06
17 Citeseer_A.txt 0.000396952 0.000393332 3.62e-06
18 Citeseer_A.txt 0.000394699 0.000391167 3.532e-06
19 Citeseer_A.txt 0.000362722 0.000357529 5.193e-06
20 Citeseer_A.txt 0.000412158 0.000408287 3.871e-06
21 Citeseer_A.txt 0.000427313 0.000421508 5.805e-06
22 Citeseer_A.txt 0.000441133 0.000433423 7.71e-06
23 Citeseer_A.txt 0.000308073 0.000303479 4.594e-06
