TACC:  Starting up job 10364762 
TACC:  Starting parallel tasks... 
0 PPI_feat_L2.txt 0.000138904 0.000103724 3.518e-05
1 PPI_feat_L2.txt 0.000110741 8.4732e-05 2.6009e-05
2 PPI_feat_L2.txt 0.000115544 8.6125e-05 2.9419e-05
3 PPI_feat_L2.txt 0.000118597 8.8477e-05 3.012e-05
4 PPI_feat_L2.txt 0.000128283 9.9341e-05 2.8942e-05
5 PPI_feat_L2.txt 0.000116927 8.4409e-05 3.2518e-05
6 PPI_feat_L2.txt 0.000117122 8.7147e-05 2.9975e-05
7 PPI_feat_L2.txt 0.000119341 9.3032e-05 2.6309e-05
8 PPI_feat_L2.txt 0.000129683 0.000101929 2.7754e-05
9 PPI_feat_L2.txt 0.000112857 8.5221e-05 2.7636e-05
10 PPI_feat_L2.txt 0.000109677 8.3888e-05 2.5789e-05
11 PPI_feat_L2.txt 0.000111764 8.6046e-05 2.5718e-05
12 PPI_feat_L2.txt 0.000123746 9.7279e-05 2.6467e-05
13 PPI_feat_L2.txt 0.00010956 8.369e-05 2.587e-05
14 PPI_feat_L2.txt 0.000112391 8.7283e-05 2.5108e-05
15 PPI_feat_L2.txt 0.000121289 9.3002e-05 2.8287e-05
0 PPI_A.txt 0.00140276 0.000991876 0.000410885
1 PPI_A.txt 0.0014124 0.00106761 0.000344794
2 PPI_A.txt 0.0015278 0.00102973 0.000498065
3 PPI_A.txt 0.00135359 0.000931459 0.00042213
4 PPI_A.txt 0.00134596 0.000974588 0.000371375
5 PPI_A.txt 0.00157622 0.00108689 0.000489325
6 PPI_A.txt 0.00137095 0.00104411 0.00032684
7 PPI_A.txt 0.0013253 0.000944414 0.000380885
8 PPI_A.txt 0.00138593 0.000988328 0.0003976
9 PPI_A.txt 0.00152176 0.00106775 0.000454016
10 PPI_A.txt 0.00143466 0.001022 0.000412659
11 PPI_A.txt 0.00133798 0.000934959 0.000403021
12 PPI_A.txt 0.00136998 0.000974039 0.00039594
13 PPI_A.txt 0.00140955 0.00108264 0.000326908
14 PPI_A.txt 0.00114071 0.00105104 8.9668e-05
15 PPI_A.txt 0.000990328 0.000939437 5.0891e-05
TACC:  Shutdown complete. Exiting. 
