TACC:  Starting up job 10066086 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 0.000224527 0.000216101 8.426e-06
1 Cora_feat_L2.txt 0.000144355 0.000137026 7.329e-06
2 Cora_feat_L2.txt 0.000233667 0.000225946 7.721e-06
3 Cora_feat_L2.txt 0.000142056 0.000134053 8.003e-06
4 Cora_feat_L2.txt 0.000632936 0.000625273 7.663e-06
5 Cora_feat_L2.txt 0.000139863 0.000131911 7.952e-06
6 Cora_feat_L2.txt 0.000244379 0.000236491 7.888e-06
7 Cora_feat_L2.txt 0.000143743 0.000136271 7.472e-06
8 Cora_feat_L2.txt 0.000227491 0.000219781 7.71e-06
9 Cora_feat_L2.txt 0.000144055 0.0001361 7.955e-06
10 Cora_feat_L2.txt 0.000249738 0.00024233 7.408e-06
11 Cora_feat_L2.txt 0.000144305 0.000136376 7.929e-06
12 Cora_feat_L2.txt 0.000231204 0.00022344 7.764e-06
13 Cora_feat_L2.txt 0.000143733 0.000136015 7.718e-06
14 Cora_feat_L2.txt 0.000240687 0.000228264 1.2423e-05
15 Cora_feat_L2.txt 0.000142921 0.0001346 8.321e-06
16 Cora_feat_L2.txt 0.000219406 0.000211656 7.75e-06
17 Cora_feat_L2.txt 0.000139412 0.000131504 7.908e-06
18 Cora_feat_L2.txt 0.000230369 0.000222397 7.972e-06
19 Cora_feat_L2.txt 0.000137279 0.000129154 8.125e-06
20 Cora_feat_L2.txt 0.000635112 0.000626862 8.25e-06
21 Cora_feat_L2.txt 0.000135529 0.000127502 8.027e-06
22 Cora_feat_L2.txt 0.000243954 0.000229902 1.4052e-05
23 Cora_feat_L2.txt 0.000139135 0.000131171 7.964e-06
24 Cora_feat_L2.txt 0.000225308 0.000216995 8.313e-06
25 Cora_feat_L2.txt 0.000126284 0.000118819 7.465e-06
26 Cora_feat_L2.txt 0.000231363 0.000223678 7.685e-06
27 Cora_feat_L2.txt 0.000133175 0.000125063 8.112e-06
28 Cora_feat_L2.txt 0.000222257 0.000214106 8.151e-06
29 Cora_feat_L2.txt 0.000134361 0.00012608 8.281e-06
30 Cora_feat_L2.txt 0.00024214 0.000234442 7.698e-06
31 Cora_feat_L2.txt 0.000145764 0.000138373 7.391e-06
32 Cora_feat_L2.txt 0.000222346 0.000214466 7.88e-06
33 Cora_feat_L2.txt 0.000144716 0.000136437 8.279e-06
34 Cora_feat_L2.txt 0.000246725 0.000238677 8.048e-06
35 Cora_feat_L2.txt 0.000147435 0.000139707 7.728e-06
36 Cora_feat_L2.txt 0.000641348 0.000633192 8.156e-06
37 Cora_feat_L2.txt 0.000148571 0.000131133 1.7438e-05
38 Cora_feat_L2.txt 0.000241793 0.000233839 7.954e-06
39 Cora_feat_L2.txt 0.000132511 0.000124553 7.958e-06
40 Cora_feat_L2.txt 0.000222237 0.000213935 8.302e-06
41 Cora_feat_L2.txt 0.000130352 0.000121989 8.363e-06
42 Cora_feat_L2.txt 0.000241828 0.000234069 7.759e-06
43 Cora_feat_L2.txt 0.000140836 0.000133045 7.791e-06
44 Cora_feat_L2.txt 0.000231244 0.000223404 7.84e-06
45 Cora_feat_L2.txt 0.000136815 0.000129088 7.727e-06
46 Cora_feat_L2.txt 0.000666568 0.00065789 8.678e-06
47 Cora_feat_L2.txt 0.000143937 0.000133285 1.0652e-05
0 Cora_A.txt 0.000159823 0.000157269 2.554e-06
1 Cora_A.txt 0.000186747 0.000185404 1.343e-06
2 Cora_A.txt 0.000191441 0.00018917 2.271e-06
3 Cora_A.txt 0.000263434 0.000262337 1.097e-06
4 Cora_A.txt 0.000253182 0.000251153 2.029e-06
5 Cora_A.txt 0.00025534 0.000252801 2.539e-06
6 Cora_A.txt 0.000253038 0.000250473 2.565e-06
7 Cora_A.txt 0.000251131 0.00024889 2.241e-06
8 Cora_A.txt 0.000250609 0.00024874 1.869e-06
9 Cora_A.txt 0.000250275 0.000247729 2.546e-06
10 Cora_A.txt 0.000252487 0.000250028 2.459e-06
11 Cora_A.txt 0.000247609 0.000245328 2.281e-06
12 Cora_A.txt 0.000248737 0.000245953 2.784e-06
13 Cora_A.txt 0.000253912 0.000251088 2.824e-06
14 Cora_A.txt 0.000251356 0.0002486 2.756e-06
15 Cora_A.txt 0.000186191 0.000183451 2.74e-06
16 Cora_A.txt 0.000157548 0.000154947 2.601e-06
17 Cora_A.txt 0.000185419 0.000182996 2.423e-06
18 Cora_A.txt 0.000190474 0.000187565 2.909e-06
19 Cora_A.txt 0.000261579 0.000258589 2.99e-06
20 Cora_A.txt 0.000249548 0.000246491 3.057e-06
21 Cora_A.txt 0.000257534 0.000254447 3.087e-06
22 Cora_A.txt 0.000258622 0.000253289 5.333e-06
23 Cora_A.txt 0.000252548 0.000249042 3.506e-06
24 Cora_A.txt 0.000254183 0.000251171 3.012e-06
25 Cora_A.txt 0.000252779 0.000247863 4.916e-06
