TACC:  Starting up job 10066088 
TACC:  Starting parallel tasks... 
0 Cora_feat_L1.txt 0.000313298 0.000251176 6.2122e-05
1 Cora_feat_L1.txt 0.000294069 0.000230292 6.3777e-05
2 Cora_feat_L1.txt 0.000295868 0.000220629 7.5239e-05
3 Cora_feat_L1.txt 0.000308668 0.000233513 7.5155e-05
4 Cora_feat_L1.txt 0.000310398 0.000243385 6.7013e-05
5 Cora_feat_L1.txt 0.000299761 0.000233333 6.6428e-05
6 Cora_feat_L1.txt 0.000295329 0.000227097 6.8232e-05
7 Cora_feat_L1.txt 0.000299929 0.000231065 6.8864e-05
8 Cora_feat_L1.txt 0.000334423 0.000269184 6.5239e-05
9 Cora_feat_L1.txt 0.00031171 0.000233076 7.8634e-05
10 Cora_feat_L1.txt 0.000292906 0.000224597 6.8309e-05
11 Cora_feat_L1.txt 0.000305598 0.000236778 6.882e-05
12 Cora_feat_L1.txt 0.000313565 0.000246121 6.7444e-05
13 Cora_feat_L1.txt 0.000302757 0.000235455 6.7302e-05
14 Cora_feat_L1.txt 0.000299929 0.000239334 6.0595e-05
15 Cora_feat_L1.txt 0.000297775 0.000231262 6.6513e-05
0 Cora_A.txt 0.000318093 0.000306008 1.2085e-05
1 Cora_A.txt 0.000337715 0.000328663 9.052e-06
2 Cora_A.txt 0.000357707 0.000346535 1.1172e-05
3 Cora_A.txt 0.000356494 0.000345354 1.114e-05
4 Cora_A.txt 0.000428041 0.000413281 1.476e-05
5 Cora_A.txt 0.000342499 0.000329526 1.2973e-05
6 Cora_A.txt 0.000376758 0.00036153 1.5228e-05
7 Cora_A.txt 0.000389568 0.000372508 1.706e-05
8 Cora_A.txt 0.00037717 0.000357029 2.0141e-05
9 Cora_A.txt 0.000339946 0.000325142 1.4804e-05
10 Cora_A.txt 0.000363007 0.000345559 1.7448e-05
11 Cora_A.txt 0.000368558 0.00034539 2.3168e-05
12 Cora_A.txt 0.000435552 0.000413623 2.1929e-05
13 Cora_A.txt 0.000349444 0.000329218 2.0226e-05
14 Cora_A.txt 0.000373502 0.000358589 1.4913e-05
15 Cora_A.txt 0.000394676 0.000370865 2.3811e-05
TACC:  Shutdown complete. Exiting. 
