TACC:  Starting up job 10066049 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L1.txt 0.0012951 0.00126389 3.1214e-05
1 Citeseer_feat_L1.txt 0.000736335 0.00071212 2.4215e-05
2 Citeseer_feat_L1.txt 0.00173013 0.00170322 2.6914e-05
3 Citeseer_feat_L1.txt 0.000718803 0.000695426 2.3377e-05
4 Citeseer_feat_L1.txt 0.00153117 0.0015079 2.3267e-05
5 Citeseer_feat_L1.txt 0.000784318 0.000761555 2.2763e-05
6 Citeseer_feat_L1.txt 0.00168918 0.00166082 2.8366e-05
7 Citeseer_feat_L1.txt 0.000724383 0.000701436 2.2947e-05
8 Citeseer_feat_L1.txt 0.00168366 0.00165702 2.6636e-05
9 Citeseer_feat_L1.txt 0.000749191 0.000726928 2.2263e-05
10 Citeseer_feat_L1.txt 0.0017127 0.00168935 2.3355e-05
11 Citeseer_feat_L1.txt 0.000807796 0.000784906 2.289e-05
12 Citeseer_feat_L1.txt 0.00140159 0.00137577 2.582e-05
13 Citeseer_feat_L1.txt 0.000780379 0.000755282 2.5097e-05
14 Citeseer_feat_L1.txt 0.00201343 0.00197852 3.491e-05
15 Citeseer_feat_L1.txt 0.000761525 0.000739081 2.2444e-05
16 Citeseer_feat_L1.txt 0.00161855 0.00159737 2.1182e-05
17 Citeseer_feat_L1.txt 0.000710862 0.000687577 2.3285e-05
18 Citeseer_feat_L1.txt 0.00174186 0.00171755 2.4308e-05
19 Citeseer_feat_L1.txt 0.000716889 0.000688314 2.8575e-05
20 Citeseer_feat_L1.txt 0.00164345 0.00161097 3.2478e-05
21 Citeseer_feat_L1.txt 0.000758287 0.00073563 2.2657e-05
22 Citeseer_feat_L1.txt 0.00169041 0.00167028 2.0125e-05
23 Citeseer_feat_L1.txt 0.000741955 0.000719597 2.2358e-05
24 Citeseer_feat_L1.txt 0.0014795 0.00145253 2.6967e-05
25 Citeseer_feat_L1.txt 0.000680622 0.000657726 2.2896e-05
26 Citeseer_feat_L1.txt 0.00167962 0.00165342 2.6206e-05
27 Citeseer_feat_L1.txt 0.000767124 0.000744439 2.2685e-05
28 Citeseer_feat_L1.txt 0.00163821 0.00161681 2.1403e-05
29 Citeseer_feat_L1.txt 0.000714405 0.00069225 2.2155e-05
30 Citeseer_feat_L1.txt 0.00145771 0.00143083 2.6876e-05
