TACC:  Starting up job 10066049 
TACC:  Starting parallel tasks... 
0 Cora_feat_L1.txt 0.00127448 0.00126272 1.1756e-05
1 Cora_feat_L1.txt 0.000487916 0.000477838 1.0078e-05
2 Cora_feat_L1.txt 0.0012767 0.00126439 1.2308e-05
3 Cora_feat_L1.txt 0.000471134 0.0004601 1.1034e-05
4 Cora_feat_L1.txt 0.00122297 0.00121219 1.0784e-05
5 Cora_feat_L1.txt 0.000488107 0.00047822 9.887e-06
6 Cora_feat_L1.txt 0.00125646 0.00124465 1.1812e-05
7 Cora_feat_L1.txt 0.000486481 0.000474768 1.1713e-05
8 Cora_feat_L1.txt 0.00127422 0.00126295 1.1274e-05
9 Cora_feat_L1.txt 0.000473827 0.000462066 1.1761e-05
10 Cora_feat_L1.txt 0.000996814 0.000986248 1.0566e-05
11 Cora_feat_L1.txt 0.00045564 0.000443502 1.2138e-05
12 Cora_feat_L1.txt 0.00129249 0.00127965 1.2839e-05
13 Cora_feat_L1.txt 0.000413315 0.000402329 1.0986e-05
14 Cora_feat_L1.txt 0.00129568 0.00128234 1.3347e-05
15 Cora_feat_L1.txt 0.000422681 0.000412146 1.0535e-05
16 Cora_feat_L1.txt 0.00130491 0.00129376 1.115e-05
17 Cora_feat_L1.txt 0.000483149 0.000472514 1.0635e-05
18 Cora_feat_L1.txt 0.00124011 0.00122799 1.2118e-05
19 Cora_feat_L1.txt 0.000494531 0.000481414 1.3117e-05
20 Cora_feat_L1.txt 0.00123583 0.00122388 1.1948e-05
21 Cora_feat_L1.txt 0.00050252 0.000492327 1.0193e-05
22 Cora_feat_L1.txt 0.00126817 0.00125644 1.1733e-05
23 Cora_feat_L1.txt 0.00048918 0.000478088 1.1092e-05
24 Cora_feat_L1.txt 0.00129803 0.00128488 1.315e-05
25 Cora_feat_L1.txt 0.000501665 0.000488574 1.3091e-05
26 Cora_feat_L1.txt 0.000981201 0.000968006 1.3195e-05
27 Cora_feat_L1.txt 0.00043434 0.000423101 1.1239e-05
28 Cora_feat_L1.txt 0.00122202 0.00120945 1.2567e-05
29 Cora_feat_L1.txt 0.00043557 0.00042578 9.79e-06
30 Cora_feat_L1.txt 0.00124257 0.00123026 1.2302e-05
31 Cora_feat_L1.txt 0.000401312 0.000389967 1.1345e-05
32 Cora_feat_L1.txt 0.00129014 0.00127908 1.1061e-05
33 Cora_feat_L1.txt 0.000508674 0.000496446 1.2228e-05
34 Cora_feat_L1.txt 0.00130038 0.001289 1.1385e-05
35 Cora_feat_L1.txt 0.000489949 0.000479712 1.0237e-05
36 Cora_feat_L1.txt 0.00124289 0.00123053 1.2356e-05
37 Cora_feat_L1.txt 0.000505033 0.000485363 1.967e-05
38 Cora_feat_L1.txt 0.00124174 0.00122936 1.2389e-05
39 Cora_feat_L1.txt 0.000475709 0.000463931 1.1778e-05
40 Cora_feat_L1.txt 0.00125923 0.00124778 1.1452e-05
41 Cora_feat_L1.txt 0.00046571 0.000454433 1.1277e-05
42 Cora_feat_L1.txt 0.00100119 0.000989441 1.1747e-05
43 Cora_feat_L1.txt 0.000460652 0.000448963 1.1689e-05
44 Cora_feat_L1.txt 0.00130361 0.0012901 1.3514e-05
45 Cora_feat_L1.txt 0.000413119 0.00040245 1.0669e-05
46 Cora_feat_L1.txt 0.00130961 0.00129755 1.2063e-05
47 Cora_feat_L1.txt 0.000425415 0.0004134 1.2015e-05
48 Cora_feat_L1.txt 0.00128964 0.00127754 1.2095e-05
49 Cora_feat_L1.txt 0.000468784 0.000457213 1.1571e-05
50 Cora_feat_L1.txt 0.00123501 0.00122418 1.0831e-05
51 Cora_feat_L1.txt 0.000484187 0.000472909 1.1278e-05
52 Cora_feat_L1.txt 0.001223 0.00121307 9.925e-06
53 Cora_feat_L1.txt 0.000496058 0.000483876 1.2182e-05
54 Cora_feat_L1.txt 0.00128038 0.00127015 1.0231e-05
55 Cora_feat_L1.txt 0.000508997 0.00049907 9.927e-06
56 Cora_feat_L1.txt 0.00131544 0.00130369 1.1745e-05
57 Cora_feat_L1.txt 0.000524456 0.00051193 1.2526e-05
58 Cora_feat_L1.txt 0.000999795 0.000987522 1.2273e-05
59 Cora_feat_L1.txt 0.000461759 0.000449199 1.256e-05
60 Cora_feat_L1.txt 0.00123817 0.00122547 1.2701e-05
61 Cora_feat_L1.txt 0.000447393 0.000435879 1.1514e-05
62 Cora_feat_L1.txt 0.00123517 0.00122282 1.2343e-05
63 Cora_feat_L1.txt 0.000385179 0.000373793 1.1386e-05
64 Cora_feat_L1.txt 0.00122402 0.00121217 1.1844e-05
65 Cora_feat_L1.txt 0.000437619 0.000425012 1.2607e-05
66 Cora_feat_L1.txt 0.00124937 0.00123739 1.1985e-05
67 Cora_feat_L1.txt 0.000429664 0.000417438 1.2226e-05
68 Cora_feat_L1.txt 0.00120377 0.00117576 2.8012e-05
69 Cora_feat_L1.txt 0.00042894 0.000417432 1.1508e-05
70 Cora_feat_L1.txt 0.00122883 0.00121688 1.1952e-05
71 Cora_feat_L1.txt 0.000457719 0.000446083 1.1636e-05
72 Cora_feat_L1.txt 0.00122044 0.00120745 1.2986e-05
73 Cora_feat_L1.txt 0.000416823 0.000404994 1.1829e-05
74 Cora_feat_L1.txt 0.00101335 0.00100139 1.1957e-05
75 Cora_feat_L1.txt 0.000407658 0.000397031 1.0627e-05
76 Cora_feat_L1.txt 0.00122352 0.00121166 1.186e-05
77 Cora_feat_L1.txt 0.00037196 0.000360295 1.1665e-05
78 Cora_feat_L1.txt 0.00123702 0.00122536 1.1655e-05
79 Cora_feat_L1.txt 0.000399816 0.000387115 1.2701e-05
80 Cora_feat_L1.txt 0.00123613 0.00122398 1.2148e-05
81 Cora_feat_L1.txt 0.000424051 0.000412526 1.1525e-05
82 Cora_feat_L1.txt 0.00122722 0.00121561 1.1612e-05
83 Cora_feat_L1.txt 0.000432981 0.000421119 1.1862e-05
84 Cora_feat_L1.txt 0.00121467 0.00120316 1.1512e-05
85 Cora_feat_L1.txt 0.000437164 0.000423872 1.3292e-05
86 Cora_feat_L1.txt 0.00120769 0.0011955 1.2189e-05
87 Cora_feat_L1.txt 0.000468813 0.000458048 1.0765e-05
88 Cora_feat_L1.txt 0.00123722 0.00122716 1.0059e-05
89 Cora_feat_L1.txt 0.000442975 0.000434486 8.489e-06
90 Cora_feat_L1.txt 0.0010081 0.000997204 1.0898e-05
91 Cora_feat_L1.txt 0.000407496 0.00039511 1.2386e-05
92 Cora_feat_L1.txt 0.0011812 0.00116961 1.1585e-05
93 Cora_feat_L1.txt 0.000370196 0.000359178 1.1018e-05
94 Cora_feat_L1.txt 0.00118476 0.00117421 1.0545e-05
