TACC:  Starting up job 10066088 
TACC:  Starting parallel tasks... 
0 Pubmed_feat_L1.txt 0.00123279 0.000104651 0.00112813
1 Pubmed_feat_L1.txt 0.00127748 9.6318e-05 0.00118116
2 Pubmed_feat_L1.txt 0.00134981 9.8757e-05 0.00125105
3 Pubmed_feat_L1.txt 0.00125799 9.2528e-05 0.00116546
4 Pubmed_feat_L1.txt 0.00139524 0.000103561 0.00129168
5 Pubmed_feat_L1.txt 0.00138166 9.721e-05 0.00128445
6 Pubmed_feat_L1.txt 0.00134398 9.2555e-05 0.00125143
7 Pubmed_feat_L1.txt 0.00135127 9.1838e-05 0.00125943
8 Pubmed_feat_L1.txt 0.00127739 0.00010143 0.00117596
9 Pubmed_feat_L1.txt 0.0013888 9.6191e-05 0.00129261
10 Pubmed_feat_L1.txt 0.00133731 9.5235e-05 0.00124208
11 Pubmed_feat_L1.txt 0.00148012 9.4123e-05 0.001386
12 Pubmed_feat_L1.txt 0.00150182 0.000103336 0.00139848
13 Pubmed_feat_L1.txt 0.00134048 9.9394e-05 0.00124108
14 Pubmed_feat_L1.txt 0.00145684 9.3648e-05 0.00136319
15 Pubmed_feat_L1.txt 0.00138662 9.5432e-05 0.00129118
0 Pubmed_A.txt 0.00112925 0.00107652 5.2724e-05
1 Pubmed_A.txt 0.00131194 0.001256 5.5941e-05
2 Pubmed_A.txt 0.00134257 0.00129491 4.7655e-05
3 Pubmed_A.txt 0.00127328 0.00120587 6.7418e-05
4 Pubmed_A.txt 0.00124726 0.00118582 6.1439e-05
5 Pubmed_A.txt 0.0013509 0.0012752 7.5703e-05
6 Pubmed_A.txt 0.00135773 0.00127127 8.6463e-05
7 Pubmed_A.txt 0.00154305 0.00140505 0.000138
8 Pubmed_A.txt 0.00128323 0.00110556 0.000177677
9 Pubmed_A.txt 0.0014351 0.00126463 0.000170471
10 Pubmed_A.txt 0.0015005 0.00129802 0.000202488
11 Pubmed_A.txt 0.0013304 0.0011954 0.000134998
12 Pubmed_A.txt 0.00130427 0.00119107 0.000113203
13 Pubmed_A.txt 0.00148706 0.00127687 0.000210199
14 Pubmed_A.txt 0.00147792 0.00128175 0.000196168
15 Pubmed_A.txt 0.00164538 0.0013615 0.000283888
TACC:  Shutdown complete. Exiting. 
