TACC:  Starting up job 10066086 
TACC:  Starting parallel tasks... 
0 Pubmed_feat_L2.txt 0.000197427 0.000171436 2.5991e-05
1 Pubmed_feat_L2.txt 0.000171243 0.000146441 2.4802e-05
2 Pubmed_feat_L2.txt 0.000199725 0.000174926 2.4799e-05
3 Pubmed_feat_L2.txt 0.000174658 0.000148244 2.6414e-05
4 Pubmed_feat_L2.txt 0.000226654 0.000200536 2.6118e-05
5 Pubmed_feat_L2.txt 0.000176618 0.000150638 2.598e-05
6 Pubmed_feat_L2.txt 0.000209228 0.000182442 2.6786e-05
7 Pubmed_feat_L2.txt 0.000161932 0.00013692 2.5012e-05
8 Pubmed_feat_L2.txt 0.000206082 0.000181348 2.4734e-05
9 Pubmed_feat_L2.txt 0.000168605 0.00014266 2.5945e-05
10 Pubmed_feat_L2.txt 0.000229527 0.000203249 2.6278e-05
11 Pubmed_feat_L2.txt 0.000171269 0.000144595 2.6674e-05
12 Pubmed_feat_L2.txt 0.000204926 0.000177945 2.6981e-05
13 Pubmed_feat_L2.txt 0.000153538 0.000127219 2.6319e-05
14 Pubmed_feat_L2.txt 0.000199356 0.00017339 2.5966e-05
15 Pubmed_feat_L2.txt 0.000178724 0.000146105 3.2619e-05
16 Pubmed_feat_L2.txt 0.00021867 0.000193508 2.5162e-05
17 Pubmed_feat_L2.txt 0.000187804 0.0001568 3.1004e-05
18 Pubmed_feat_L2.txt 0.000207208 0.000181117 2.6091e-05
19 Pubmed_feat_L2.txt 0.000154463 0.00012798 2.6483e-05
20 Pubmed_feat_L2.txt 0.000208995 0.000182042 2.6953e-05
21 Pubmed_feat_L2.txt 0.000172984 0.000146577 2.6407e-05
22 Pubmed_feat_L2.txt 0.00022114 0.000194871 2.6269e-05
23 Pubmed_feat_L2.txt 0.000174727 0.000148368 2.6359e-05
24 Pubmed_feat_L2.txt 0.000199894 0.00017258 2.7314e-05
25 Pubmed_feat_L2.txt 0.000150385 0.000116277 3.4108e-05
26 Pubmed_feat_L2.txt 0.000200588 0.00017576 2.4828e-05
27 Pubmed_feat_L2.txt 0.000161842 0.000135111 2.6731e-05
28 Pubmed_feat_L2.txt 0.000218129 0.000193176 2.4953e-05
29 Pubmed_feat_L2.txt 0.000169038 0.000144158 2.488e-05
30 Pubmed_feat_L2.txt 0.000214125 0.000185603 2.8522e-05
31 Pubmed_feat_L2.txt 0.000157831 0.000130734 2.7097e-05
32 Pubmed_feat_L2.txt 0.000203757 0.00017724 2.6517e-05
33 Pubmed_feat_L2.txt 0.000176362 0.000149329 2.7033e-05
34 Pubmed_feat_L2.txt 0.000220384 0.000195336 2.5048e-05
35 Pubmed_feat_L2.txt 0.000161919 0.000137131 2.4788e-05
36 Pubmed_feat_L2.txt 0.000194383 0.000167123 2.726e-05
37 Pubmed_feat_L2.txt 0.000143971 0.0001189 2.5071e-05
38 Pubmed_feat_L2.txt 0.000189143 0.000163867 2.5276e-05
39 Pubmed_feat_L2.txt 0.00017002 0.000142927 2.7093e-05
40 Pubmed_feat_L2.txt 0.000216966 0.000192274 2.4692e-05
41 Pubmed_feat_L2.txt 0.000159679 0.000134944 2.4735e-05
42 Pubmed_feat_L2.txt 0.000210049 0.000183447 2.6602e-05
43 Pubmed_feat_L2.txt 0.000154372 0.000129435 2.4937e-05
44 Pubmed_feat_L2.txt 0.000205048 0.000180026 2.5022e-05
45 Pubmed_feat_L2.txt 0.0001573 0.00013243 2.487e-05
46 Pubmed_feat_L2.txt 0.000211591 0.000186806 2.4785e-05
47 Pubmed_feat_L2.txt 0.00015739 0.000130696 2.6694e-05
0 Pubmed_A.txt 0.000469681 0.000463752 5.929e-06
1 Pubmed_A.txt 0.000497333 0.000491369 5.964e-06
2 Pubmed_A.txt 0.000496236 0.000489044 7.192e-06
3 Pubmed_A.txt 0.000474817 0.00046766 7.157e-06
4 Pubmed_A.txt 0.000494842 0.000487206 7.636e-06
5 Pubmed_A.txt 0.000483081 0.000477582 5.499e-06
6 Pubmed_A.txt 0.000485818 0.000479277 6.541e-06
7 Pubmed_A.txt 0.000406495 0.000400971 5.524e-06
8 Pubmed_A.txt 0.000397232 0.000392562 4.67e-06
9 Pubmed_A.txt 0.000482145 0.000473501 8.644e-06
10 Pubmed_A.txt 0.000429846 0.000421424 8.422e-06
11 Pubmed_A.txt 0.000490385 0.000483937 6.448e-06
12 Pubmed_A.txt 0.000503154 0.000494831 8.323e-06
13 Pubmed_A.txt 0.000483165 0.000475518 7.647e-06
14 Pubmed_A.txt 0.00053835 0.00053132 7.03e-06
15 Pubmed_A.txt 0.000349236 0.000339524 9.712e-06
16 Pubmed_A.txt 0.000472118 0.000463197 8.921e-06
17 Pubmed_A.txt 0.00049473 0.000488101 6.629e-06
18 Pubmed_A.txt 0.000487653 0.000478645 9.008e-06
19 Pubmed_A.txt 0.000480294 0.000470176 1.0118e-05
20 Pubmed_A.txt 0.000497447 0.000485333 1.2114e-05
21 Pubmed_A.txt 0.000480159 0.000467491 1.2668e-05
22 Pubmed_A.txt 0.000500319 0.000485832 1.4487e-05
23 Pubmed_A.txt 0.000417044 0.000401822 1.5222e-05
24 Pubmed_A.txt 0.000397709 0.000384073 1.3636e-05
25 Pubmed_A.txt 0.000496468 0.000479316 1.7152e-05
26 Pubmed_A.txt 0.000436146 0.000416233 1.9913e-05
