TACC:  Starting up job 10066088 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 8.525e-05 6.2782e-05 2.2468e-05
1 Cora_feat_L2.txt 7.8654e-05 5.615e-05 2.2504e-05
2 Cora_feat_L2.txt 7.8951e-05 5.1318e-05 2.7633e-05
3 Cora_feat_L2.txt 8.5685e-05 6.2659e-05 2.3026e-05
4 Cora_feat_L2.txt 8.3895e-05 6.069e-05 2.3205e-05
5 Cora_feat_L2.txt 8.3559e-05 6.0362e-05 2.3197e-05
6 Cora_feat_L2.txt 7.7943e-05 5.4488e-05 2.3455e-05
7 Cora_feat_L2.txt 9.0397e-05 6.7374e-05 2.3023e-05
8 Cora_feat_L2.txt 8.5984e-05 6.2923e-05 2.3061e-05
9 Cora_feat_L2.txt 8.1946e-05 5.8755e-05 2.3191e-05
10 Cora_feat_L2.txt 7.6152e-05 5.2987e-05 2.3165e-05
11 Cora_feat_L2.txt 8.925e-05 6.6078e-05 2.3172e-05
12 Cora_feat_L2.txt 8.5969e-05 6.2267e-05 2.3702e-05
13 Cora_feat_L2.txt 8.3313e-05 5.9696e-05 2.3617e-05
14 Cora_feat_L2.txt 7.7396e-05 5.3544e-05 2.3852e-05
15 Cora_feat_L2.txt 9.0969e-05 6.7145e-05 2.3824e-05
0 Cora_A.txt 8.595e-05 8.0099e-05 5.851e-06
1 Cora_A.txt 9.9527e-05 9.4296e-05 5.231e-06
2 Cora_A.txt 0.000120638 0.000114478 6.16e-06
3 Cora_A.txt 0.000107582 0.000100933 6.649e-06
4 Cora_A.txt 0.000124618 0.000116163 8.455e-06
5 Cora_A.txt 0.000107112 9.9873e-05 7.239e-06
6 Cora_A.txt 0.000116255 0.000107581 8.674e-06
7 Cora_A.txt 0.00011049 0.000101623 8.867e-06
8 Cora_A.txt 0.000133736 0.000123687 1.0049e-05
9 Cora_A.txt 0.00010139 9.349e-05 7.9e-06
10 Cora_A.txt 0.000122803 0.000113704 9.099e-06
11 Cora_A.txt 0.000114911 0.000103217 1.1694e-05
12 Cora_A.txt 0.000127065 0.000115819 1.1246e-05
13 Cora_A.txt 0.000112091 0.000102105 9.986e-06
14 Cora_A.txt 0.000117669 0.000109779 7.89e-06
15 Cora_A.txt 0.000118719 0.000106827 1.1892e-05
TACC:  Shutdown complete. Exiting. 
